publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p487335,earthquake,2024-06-29T07:32:26Z,2024-06-30T23:57:45Z,176.9669952,-39.81319809,4.015365124,24.29046249,MLv,NA,LOCSAT,confirmed,manual,iasp91,50,32,36,0.0721597597,165.4039612,0.3417270586,0.1861504132
2024p487253,earthquake,2024-06-29T06:48:51Z,2024-07-01T00:02:34Z,176.9709473,-39.81715012,3.8775299,24.57866859,MLv,NA,LOCSAT,confirmed,manual,iasp91,52,34,33,0.07619205117,162.7335739,0.3342651691,0.1700348487
2024p487226,earthquake,2024-06-29T06:34:16Z,2024-07-01T00:07:53Z,176.9699249,-39.82310486,3.9349993,22.66283417,MLv,NA,LOCSAT,confirmed,manual,iasp91,45,29,33,0.07745239884,154.1819763,0.3457985741,0.1880855273
2024p486281,earthquake,2024-06-28T22:10:34Z,2024-06-30T23:49:45Z,176.9501343,-39.73427963,4.026609845,28.02790451,MLv,NA,LOCSAT,confirmed,manual,iasp91,48,32,27,0.0824232772,140.4910545,0.309082884,0.148940174
2024p459892,earthquake,2024-06-19T03:49:53Z,2024-06-19T05:30:17Z,178.2089539,-34.76073074,3.925998302,325.5674744,M,NA,LOCSAT,preliminary,manual,iasp91,13,12,3,2.691884041,304.3160706,0.3161272681,0
2024p456126,earthquake,2024-06-17T18:24:06Z,2024-07-01T23:34:39Z,177.5667267,-38.8616333,3.627801312,22.78359413,MLv,NA,LOCSAT,confirmed,manual,iasp91,36,23,75,0.1803381592,52.87507629,0.3423033808,0.1841248066
2024p456076,earthquake,2024-06-17T17:57:25Z,2024-07-01T23:22:45Z,177.575119,-38.86541748,3.908188979,23.56694031,MLv,NA,LOCSAT,confirmed,manual,iasp91,34,23,82,0.1740074009,52.02682495,0.2721262153,0.1972809428
2024p456021,earthquake,2024-06-17T17:29:27Z,2024-07-01T23:19:02Z,172.8906555,-40.83659744,3.900933153,191.0511932,MLv,NA,LOCSAT,confirmed,manual,iasp91,31,22,72,0.05429857224,63.17778397,0.3725572836,0.2639342875
2024p455682,earthquake,2024-06-17T14:27:23Z,2024-07-01T23:12:54Z,177.016922,-37.12933731,4.418436389,237.7936707,MLv,NA,LOCSAT,confirmed,manual,iasp91,57,42,114,0.6375602484,168.6611023,0.5811765164,0.4281739111
2024p454889,earthquake,2024-06-17T07:24:47Z,2024-07-01T22:40:06Z,178.9823608,-34.98204803,3.950148202,204.0275574,MLv,NA,LOCSAT,confirmed,manual,iasp91,20,14,17,2.868121147,313.5509033,0.5772947692,0.3497459238
2024p454818,earthquake,2024-06-17T06:46:31Z,2024-07-01T22:24:36Z,174.2507782,-39.66677094,3.582640813,193.9860077,MLv,NA,LOCSAT,confirmed,manual,iasp91,47,30,65,0.2373853326,95.04956055,0.6143571523,0.292263094
2024p454815,earthquake,2024-06-17T06:44:30Z,2024-07-01T22:16:41Z,-178.2564392,-33.35318375,4.204542351,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,27,21,3,4.08866024,204.1349835,1.142184048,0.4
2024p453096,earthquake,2024-06-16T15:30:04Z,2024-07-01T05:17:46Z,-179.8027954,-37.23902893,3.649523885,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,20,20,1.530675292,303.0105286,0.4752988739,0.1599343527
2024p452535,earthquake,2024-06-16T10:30:08Z,2024-07-01T04:58:45Z,-178.8388824,-33.83221054,4.231111564,300,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,14,12,6,4.561011791,316.5877075,0.9694669128,0.1568152644
2024p451491,earthquake,2024-06-16T01:14:29Z,2024-06-30T22:00:42Z,177.2795105,-37.06741714,3.685169026,189.8515015,MLv,NA,LOCSAT,confirmed,manual,iasp91,41,30,67,0.7956495285,182.842659,0.5596717604,0.3749246116
2024p450530,earthquake,2024-06-15T16:42:49Z,2024-06-27T03:45:00Z,174.9452972,-39.04059982,3.971407371,207.0732422,MLv,NA,LOCSAT,confirmed,manual,iasp91,53,38,44,0.1677506715,83.39129639,0.3335472616,0.4088112616
2024p450084,earthquake,2024-06-15T12:45:23Z,2024-06-27T03:40:24Z,177.0210571,-37.71504211,3.751736351,126.0609818,MLv,NA,LOCSAT,confirmed,manual,iasp91,48,32,85,0.1451265365,122.9310379,0.5480532921,0.37739402
2024p449297,earthquake,2024-06-15T05:45:37Z,2024-06-15T06:04:47Z,172.5021515,-43.5942421,3.547247704,4.440052032,MLv,NA,LOCSAT,confirmed,manual,iasp91,36,25,18,0.04905133322,81.55368042,0.2919452508,0.1084329377
2024p445051,earthquake,2024-06-13T16:03:26Z,2024-06-27T02:45:25Z,178.090271,-35.9957695,4.032148032,166.5090485,MLv,NA,LOCSAT,confirmed,manual,iasp91,25,18,36,1.573101044,259.1036072,0.4803186919,0.2570984329
2024p445044,earthquake,2024-06-13T15:59:45Z,2024-06-27T02:39:38Z,177.6613007,-37.26642609,3.760156467,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,32,21,66,0.4982388616,180.9222641,0.9974894631,0.2286150765
2024p444983,earthquake,2024-06-13T15:26:58Z,2024-06-27T02:35:19Z,-178.1632538,-33.16682434,4.037851524,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,1,3.898231983,206.6433723,1.093374862,0.4
2024p444316,earthquake,2024-06-13T09:31:38Z,2024-06-27T02:20:51Z,179.0314331,-35.18585205,4.131293485,214.8285675,MLv,NA,LOCSAT,confirmed,manual,iasp91,21,15,32,2.442679644,326.506012,0.6737933152,0.2381700092
2024p443000,earthquake,2024-06-12T21:50:16Z,2024-06-27T02:00:56Z,177.8200378,-36.13471222,4.375865037,220.6336212,MLv,NA,LOCSAT,confirmed,manual,iasp91,44,31,32,1.47731626,239.8889465,0.6064566207,0.1902917933
2024p437975,earthquake,2024-06-11T01:13:24Z,2024-06-26T21:58:51Z,177.0416718,-36.85974503,4.029575533,225.6627197,MLv,NA,LOCSAT,confirmed,manual,iasp91,37,30,71,1.066248775,190.1238632,0.4446559694,0.4157623384
2024p437703,earthquake,2024-06-10T22:48:33Z,2024-06-21T05:14:18Z,176.1815948,-38.07345581,3.807498692,173.7881165,MLv,NA,LOCSAT,confirmed,manual,iasp91,58,45,31,0.02866464481,58.58439636,0.5276380892,0.3804858502
2024p437264,earthquake,2024-06-10T18:54:18Z,2024-06-21T05:08:47Z,175.2652588,-40.90275955,3.818892847,51.60804367,MLv,NA,LOCSAT,confirmed,manual,iasp91,36,22,85,0.1121639237,55.26656342,0.5494210533,0.1855414638
2024p430906,earthquake,2024-06-08T10:27:01Z,2024-06-20T23:16:48Z,178.2928467,-35.53484726,3.585029804,200.1152344,MLv,NA,LOCSAT,confirmed,manual,iasp91,25,17,18,2.023446321,275.8674164,0.5252602932,0.1934022615
2024p424779,earthquake,2024-06-06T04:02:21Z,2024-06-20T00:39:39Z,-178.9365692,-34.58644485,4.324975529,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,0,3.715299129,202.3671579,0.9954647868,0.4
