publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p655461,earthquake,2019-08-31T12:28:48Z,2019-09-18T05:03:57Z,-177.7574158,-32.72679138,5.048002018,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,40,24,10,3.456681967,210.9971771,1.665618986,0.06268894853
2019p653647,earthquake,2019-08-30T20:23:25Z,2019-09-18T04:23:19Z,179.2011108,-34.63221741,3.903016327,225.0545654,M,NA,LOCSAT,confirmed,manual,iasp91,44,27,12,3.012330055,300.625061,0.8487803181,0
2019p653077,earthquake,2019-08-30T15:18:47Z,2019-09-18T04:11:20Z,-178.3794861,-33.08863068,4.69981847,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,41,24,8,3.834929943,200.2792268,2.131003076,0.09403230488
2019p651717,earthquake,2019-08-30T03:15:13Z,2019-09-18T03:14:30Z,178.2509308,-35.67595673,3.656804454,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,37,33,21,1.88314724,239.9322968,1.938653918,0
2019p649358,earthquake,2019-08-29T06:17:43Z,2019-09-17T22:09:15Z,179.8396301,-35.16225815,3.878031202,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,18,12,2.695813656,294.490509,0.6039720082,0
2019p647187,earthquake,2019-08-28T11:01:39Z,2019-09-17T04:08:34Z,166.9666748,-45.17280579,3.59293387,4.942323208,M,NA,LOCSAT,confirmed,manual,iasp91,28,17,10,0.3203128874,215.1464996,0.9878052322,0
2019p645981,earthquake,2019-08-28T00:19:06Z,2019-09-17T01:16:34Z,165.790802,-48.18910599,4.094876629,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,13,6,2.015957117,320.2940655,1.460704781,0
2019p643854,earthquake,2019-08-27T05:25:41Z,2019-09-16T03:11:31Z,178.1518707,-37.69486618,4.662175554,54.63618088,M,NA,LOCSAT,confirmed,manual,iasp91,65,55,39,0.1802273542,99.97047424,0.3984106257,0
2019p638095,earthquake,2019-08-25T02:17:25Z,2019-09-15T21:46:48Z,177.1615448,-36.79536819,3.807123265,211.0667572,M,NA,LOCSAT,confirmed,manual,iasp91,35,29,23,0.8813425303,192.7821503,0.4247394002,0
2019p633746,earthquake,2019-08-23T11:39:25Z,2019-09-12T05:10:14Z,179.410614,-35.83959198,4.347572134,152.0641937,M,NA,LOCSAT,confirmed,manual,iasp91,58,47,20,1.934723854,244.2936554,1.181050378,0
2019p633495,earthquake,2019-08-23T09:25:53Z,2019-09-12T04:05:32Z,-179.251358,-36.69426346,3.928295655,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,18,12,2.174269199,257.0519714,1.901568688,0
2019p632797,earthquake,2019-08-23T03:14:25Z,2019-09-12T03:13:18Z,174.0980225,-40.59124374,3.542809108,65.57105255,M,NA,LOCSAT,confirmed,manual,iasp91,43,31,18,0.2493825704,80.48999023,0.5365922595,0
2019p632370,earthquake,2019-08-22T23:26:43Z,2019-09-11T23:03:03Z,178.8837891,-35.31212234,4.025952218,214.4887085,M,NA,LOCSAT,confirmed,manual,iasp91,58,36,19,2.293354988,308.5136414,1.084910381,0
