publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p821508,earthquake,2017-10-31T22:59:51Z,2017-11-05T23:36:02Z,177.3571167,-37.44020462,4.723971528,7.643558979,M,NA,LOCSAT,confirmed,manual,iasp91,42,36,114,0.1588152796,152.0847015,0.4950216214,0
2017p819775,earthquake,2017-10-31T07:36:07Z,2017-11-03T02:05:18Z,177.3622894,-37.46266174,4.750828105,11.62663746,M,NA,LOCSAT,confirmed,manual,iasp91,27,21,115,0.1515623778,150.0128632,0.4364181564,0
2017p817659,outside of network interest,2017-10-30T12:48:42Z,2017-11-02T21:51:23Z,179.4214935,-34.02982712,4.364011408,108.9188156,M,NA,LOCSAT,confirmed,manual,iasp91,14,12,15,3.639447212,165.8909073,1.028993651,0
2017p814685,earthquake,2017-10-29T10:24:28Z,2017-10-29T17:40:52Z,177.3358612,-37.46183395,4.124634208,9.008609772,M,NA,LOCSAT,confirmed,manual,iasp91,72,60,103,0.1331851184,149.4990616,0.4653177917,0
2017p812661,earthquake,2017-10-28T16:25:45Z,2017-10-31T23:06:31Z,179.23660279999999,-37.0460701,3.794802603,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,23,63,0.9029813409,279.2099915,0.5508277639,0
2017p811787,outside of network interest,2017-10-28T08:39:56Z,2017-10-31T22:43:15Z,-179.1325684,-34.12005615,4.757048271,96.49541473,M,NA,LOCSAT,confirmed,manual,iasp91,25,18,41,4.015468121,193.1212196,0.877667155,0
2017p810457,earthquake,2017-10-27T20:52:05Z,2017-10-31T22:20:42Z,-179.8766632,-37.852211,4.339021381,56.78418732,M,NA,LOCSAT,confirmed,manual,iasp91,40,29,65,1.353061795,289.0503693,0.7307446395,0
2017p809487,outside of network interest,2017-10-27T12:14:57Z,2017-10-31T22:00:22Z,179.2290192,-34.50960541,4.070840462,106.4302216,M,NA,LOCSAT,confirmed,manual,iasp91,20,18,11,3.136633873,165.4130058,1.004928022,0
2017p802491,outside of network interest,2017-10-24T22:06:02Z,2017-10-30T01:20:55Z,-177.6609192,-32.673069,4.636619159,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,13,3.407567501,212.7894897,1.429598728,0
2017p800125,outside of network interest,2017-10-24T01:06:06Z,2017-10-29T23:58:42Z,179.7974396,-32.60303879,4.702098026,264.1807556,M,NA,LOCSAT,confirmed,manual,iasp91,23,15,28,3.864667177,160.7970867,0.7484572328,0
