publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2023p406076,earthquake,2023-05-31T05:56:39Z,2023-06-13T20:56:55Z,178.9587555,-34.37237167,3.672493103,227.6313782,MLv,NA,LOCSAT,confirmed,manual,iasp91,14,9,1,3.508492947,345.8620758,0.2758631939,0
2023p405077,earthquake,2023-05-30T21:04:37Z,2023-06-13T20:14:22Z,-179.1327515,-34.0884285,3.755767454,100,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,3,4.042615891,308.0348663,0.9602025314,0.4
2023p404629,earthquake,2023-05-30T17:05:49Z,2023-06-13T20:01:29Z,-177.9475708,-33.71487808,3.597143903,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,11,10,1,5.321107388,352.0397949,0.6546374081,0.4
2023p403284,earthquake,2023-05-30T05:09:47Z,2023-06-13T19:05:13Z,174.4230957,-41.52757263,3.723968812,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,45,32,57,0.253959626,121.1811752,0.4235338773,0.2104200681
2023p402046,earthquake,2023-05-29T18:09:38Z,2023-05-29T18:22:38Z,179.6790314,-34.91411972,3.68737819,276.8735046,MLv,NA,LOCSAT,confirmed,manual,iasp91,14,10,4,3.223012924,345.4642029,0.3467173695,0.0572970217
2023p401679,earthquake,2023-05-29T14:54:56Z,2023-06-12T23:35:55Z,167.1573486,-45.53979874,3.585786163,60.3452034,MLv,NA,LOCSAT,confirmed,manual,iasp91,32,21,7,0.07513974607,150.1237335,0.4877407162,0.3776396887
2023p398555,earthquake,2023-05-28T11:10:00Z,2023-05-29T02:21:33Z,179.5305328,-34.58188629,3.557172509,190.2331848,MLv,NA,LOCSAT,confirmed,manual,iasp91,10,8,1,3.468906164,348.7820892,0.4664530601,0
2023p396417,earthquake,2023-05-27T16:08:04Z,2023-06-12T21:39:33Z,-179.0960541,-33.69902039,4.034433316,100,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,19,15,7,4.39683342,309.9416809,0.828514384,0.4
2023p396087,earthquake,2023-05-27T13:15:39Z,2023-05-27T13:24:38Z,179.8356476,-37.41370773,3.613650275,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,21,37,1.225252151,288.9487762,0.3663009176,0.2045822738
2023p394797,earthquake,2023-05-27T01:47:52Z,2023-06-12T20:22:34Z,175.8646393,-38.07944489,3.679463883,177.1684875,MLv,NA,LOCSAT,confirmed,manual,iasp91,30,25,99,0.2412540019,79.27919006,0.4341161696,0.5199530771
2023p393491,earthquake,2023-05-26T14:10:52Z,2023-06-12T20:11:47Z,-178.6024933,-32.55700684,3.705845133,305.7463684,Mw(mB),NA,LOCSAT,confirmed,manual,iasp91,16,13,4,3.336450577,192.5440035,1.021666498,0.4
2023p392963,earthquake,2023-05-26T09:29:45Z,2023-06-12T20:00:57Z,-179.2238007,-33.32490158,3.670232838,200,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,5,4.683693886,351.5186157,0.7704729022,0.4
2023p389692,earthquake,2023-05-25T04:27:26Z,2023-06-12T01:45:01Z,179.7222595,-34.71300888,3.878583102,248.9206238,MLv,NA,LOCSAT,confirmed,manual,iasp91,18,12,5,3.065487385,347.5306549,0.481549883,0.3177040818
2023p389136,earthquake,2023-05-24T23:32:03Z,2023-06-12T00:26:25Z,178.9214478,-37.09317398,3.589384342,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,23,30,0.6778224707,269.081665,0.7457632297,0.175063728
2023p388732,earthquake,2023-05-24T19:56:28Z,2023-06-12T00:05:58Z,178.7127533,-35.28656769,3.76782688,187.8974304,MLv,NA,LOCSAT,confirmed,manual,iasp91,17,12,1,2.294634819,335.7918701,0.3134561005,0
2023p388730,earthquake,2023-05-24T19:55:31Z,2023-05-24T20:04:18Z,177.4902954,-35.19636536,3.596833376,520.7002563,M,NA,LOCSAT,preliminary,manual,iasp91,16,16,7,2.109196186,305.727066,0.5946058845,0
2023p387706,earthquake,2023-05-24T10:50:00Z,2023-06-11T23:38:24Z,173.2346039,-41.76309204,3.769699053,64.12028503,MLv,NA,LOCSAT,confirmed,manual,iasp91,55,34,55,0.1672238708,50.47032166,0.4209417056,0.2009913705
2023p385733,earthquake,2023-05-23T17:18:59Z,2023-05-28T23:32:07Z,177.6109924,-36.89471054,3.569461721,125.5236206,MLv,NA,LOCSAT,confirmed,manual,iasp91,34,26,49,0.8673428297,228.2208557,0.4313769204,0.3031125793
2023p384963,earthquake,2023-05-23T10:28:58Z,2023-06-11T21:30:07Z,176.0162354,-38.39500046,3.566236557,167.552063,MLv,NA,LOCSAT,confirmed,manual,iasp91,55,36,92,0.08643735945,48.62164307,0.3740768075,0.5928377086
2023p383925,earthquake,2023-05-23T01:15:35Z,2023-05-23T01:23:17Z,179.32724,-35.55967712,3.925476568,176.2689514,MLv,NA,LOCSAT,confirmed,manual,iasp91,23,20,14,2.160929203,327.5435791,0.5268561658,0.1840199934
