publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2021p488516,earthquake,2021-06-30T18:01:56Z,2021-06-30T23:20:27Z,-179.8756714,-39.80973816,3.732225395,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,20,24,1.837206364,277.8445892,0.7243330487,0
2021p487435,earthquake,2021-06-30T08:24:40Z,2021-07-23T02:58:59Z,179.108429,-35.03504562,3.521321705,314.2490845,M,NA,LOCSAT,confirmed,manual,iasp91,19,15,1,2.918599367,339.7657928,0.8032912859,0
2021p486909,earthquake,2021-06-30T03:44:45Z,2021-07-23T02:56:34Z,-178.3427734,-33.33726883,5.284046353,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,24,17,6,4.07871151,202.4132915,2.030846368,0.06678113961
2021p481992,outside of network interest,2021-06-28T08:04:02Z,2021-06-29T04:33:09Z,179.5001984,-32.483078,5.202541571,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,27,18,6,3.902030945,184.4150696,1.231289162,0.2714972821
2021p479533,earthquake,2021-06-27T10:15:40Z,2021-06-27T10:20:23Z,174.4298248,-40.55909729,3.638155101,54.95259094,M,NA,LOCSAT,confirmed,manual,iasp91,42,32,58,0.4561872482,80.53027344,0.4067051473,0
2021p478451,earthquake,2021-06-27T00:37:54Z,2021-07-22T04:19:59Z,179.6075897,-33.57636642,4.662592508,453.1035767,mB,NA,LOCSAT,confirmed,manual,iasp91,45,28,6,4.116024971,334.8573303,0.8802157956,0.4595526188
2021p476404,earthquake,2021-06-26T06:28:22Z,2021-07-24T23:41:40Z,179.3152924,-35.24094009,3.977261164,244.3251648,MLv,NA,LOCSAT,confirmed,manual,iasp91,35,31,20,2.455386639,325.09758,0.4215710109,0.1701043768
2021p474200,earthquake,2021-06-25T10:53:47Z,2021-07-23T02:02:36Z,173.2280121,-42.50883865,3.716607595,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,27,13,0.1697824299,97.25773621,0.5494193682,0
2021p473599,earthquake,2021-06-25T05:32:15Z,2021-07-23T01:52:00Z,-179.9352875,-33.30984497,4.389232793,447.7940063,mB,NA,LOCSAT,confirmed,manual,iasp91,19,17,4,4.695888996,339.598877,0.5232021708,0.4467528884
2021p472790,earthquake,2021-06-24T22:22:18Z,2021-07-23T01:42:55Z,179.7077637,-34.91599274,5.371408582,173.6550903,M,NA,LOCSAT,confirmed,manual,iasp91,76,67,48,2.873443127,177.4524536,0.9459735659,0
2021p471789,earthquake,2021-06-24T13:29:02Z,2021-07-23T01:33:38Z,-179.5675812,-34.99731827,4.036047464,10,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,15,9,3.082419872,308.9827118,0.6550371915,0.1056101342
2021p471758,earthquake,2021-06-24T13:11:39Z,2021-07-23T01:29:14Z,-178.2938232,-32.39334869,4.581827987,10,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,13,3.137848139,197.5488458,2.243676318,0
2021p470346,earthquake,2021-06-24T00:39:21Z,2021-07-22T23:51:54Z,-178.5887299,-32.58927917,4.761712791,10,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,35,26,17,3.366080523,193.0418921,2.559948754,0.1283369493
2021p470282,not locatable,2021-06-24T00:06:07Z,2021-07-22T23:25:20Z,177.1371765,-34.67641068,3.542045188,324.1011658,MLv,NA,LOCSAT,confirmed,manual,iasp91,22,15,6,3.031467915,319.1617737,4.813238577,0.2105087448
2021p469858,earthquake,2021-06-23T20:20:44Z,2021-07-20T23:41:22Z,177.7345276,-37.24743271,3.601942518,68.86729431,MLv,NA,LOCSAT,confirmed,manual,iasp91,55,49,37,0.5092098117,186.8941956,0.5980537991,0.2755281764
2021p468946,earthquake,2021-06-23T12:13:49Z,2021-07-22T21:29:55Z,-177.7690277,-33.56045914,4.959770972,10,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,25,21,7,4.287205696,212.5355377,1.506486402,0.09270481331
2021p467995,earthquake,2021-06-23T03:47:44Z,2021-07-20T23:05:24Z,-179.4382019,-34.40940475,3.864814895,257.2260437,MLv,NA,LOCSAT,confirmed,manual,iasp91,12,9,2,3.82067585,314.7855988,1.278206324,0.6914280712
