publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2020p245157,earthquake,2020-03-31T16:58:49Z,2020-04-16T10:04:02Z,-178.982132,-33.95363998,3.952450792,134.5690918,M,NA,LOCSAT,confirmed,manual,iasp91,24,18,7,4.397930145,194.6290979,1.006267468,0
2020p243156,earthquake,2020-03-30T23:13:09Z,2020-04-16T01:47:06Z,-179.8050385,-35.12569427,3.805432185,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,24,13,2.869893312,257.8591919,0.7668216456,0
2020p243138,earthquake,2020-03-30T23:04:41Z,2020-04-16T01:39:57Z,-179.635788,-35.09401703,4.134935953,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,17,1,2.97106123,299.6990051,48.73224385,0
2020p242026,earthquake,2020-03-30T13:10:47Z,2020-04-16T01:07:47Z,-179.7206421,-32.8711586,4.771297498,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,22,13,6,3.915267229,172.4617176,1.263960933,0.3235509562
2020p241760,earthquake,2020-03-30T10:49:00Z,2020-04-16T01:04:07Z,-178.9608002,-33.4091301,4.442096107,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,17,12,4.229030609,191.1631289,1.610144974,0.08986770807
2020p241079,earthquake,2020-03-30T04:46:35Z,2020-04-16T00:53:00Z,-179.5893555,-35.03909683,3.614654463,169.7060394,M,NA,LOCSAT,confirmed,manual,iasp91,29,20,10,3.037772894,332.1580963,0.9931874286,0
2020p240915,earthquake,2020-03-30T03:18:53Z,2020-04-15T00:48:33Z,-178.7283783,-34.41270447,4.00339711,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,7,4.371808529,309.8453522,0.8018150245,0
2020p240606,earthquake,2020-03-30T00:34:19Z,2020-04-15T00:38:27Z,-179.6108704,-32.31608582,4.792692659,337.7922668,mB,NA,LOCSAT,confirmed,manual,iasp91,42,36,17,3.373941183,169.5532112,1.120495347,0.1963146111
2020p239983,earthquake,2020-03-29T19:02:26Z,2020-04-15T00:21:03Z,-178.686615,-33.67594528,4.273111835,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,7,4.448847294,198.1084833,0.9667273074,0
2020p239433,earthquake,2020-03-29T14:07:20Z,2020-04-15T00:12:22Z,-179.2829437,-33.85929489,4.64415644,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,17,12,4.182992458,154.2915297,1.511592995,0
2020p238021,earthquake,2020-03-29T01:37:40Z,2020-03-29T01:41:27Z,176.2484283,-40.36364365,3.667815736,27.64448929,M,NA,LOCSAT,confirmed,manual,iasp91,34,24,70,0.06065198034,52.45214844,0.446575052,0
2020p237009,earthquake,2020-03-28T16:38:25Z,2020-04-14T22:50:19Z,-178.8768463,-35.49200439,4.08578112,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,9,3.068226576,310.6815491,0.5862399116,0
2020p236520,earthquake,2020-03-28T12:18:10Z,2020-03-28T12:24:05Z,174.254425,-41.66160583,4.786903019,11.54535198,M,NA,LOCSAT,confirmed,manual,iasp91,52,43,81,0.08780073375,115.8677368,0.4874903395,0
2020p235131,earthquake,2020-03-27T23:57:37Z,2020-04-14T01:47:15Z,-178.8873901,-35.37374115,3.599447133,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,15,7,3.143990993,301.3883972,0.7925078415,0
2020p233349,earthquake,2020-03-27T08:07:51Z,2020-04-14T00:31:22Z,179.4238739,-32.92621613,4.035127792,357.809967,M,NA,LOCSAT,confirmed,manual,iasp91,22,15,6,4.304561615,187.6498528,0.5609870816,0
2020p233102,earthquake,2020-03-27T05:56:54Z,2020-04-14T00:03:38Z,166.6039886,-45.19223404,4.332760644,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,17,8,0.4738508463,238.2072716,0.8439325938,0
2020p229930,earthquake,2020-03-26T01:46:22Z,2020-04-13T03:35:43Z,-178.5587769,-33.58934021,4.713246438,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,15,4.348423481,199.9060111,1.054085213,0
