publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p901081,earthquake,2017-11-30T09:36:00Z,2017-11-30T19:42:38Z,178.8072357,-35.37168884,3.559059648,186.0752716,M,NA,LOCSAT,confirmed,manual,iasp91,36,26,17,2.223133326,276.712738,0.5452446434,0
2017p899950,earthquake,2017-11-29T23:33:39Z,2017-11-30T00:20:53Z,174.8639374,-39.93897629,4.477548611,75.29843903,M,NA,LOCSAT,confirmed,manual,iasp91,64,46,36,0.2065418214,84.71012878,0.3521006412,0
2017p897054,earthquake,2017-11-28T21:50:03Z,2017-12-03T23:02:52Z,177.6173096,-42.07952499,3.552928056,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,49,29,21,1.580142617,131.027565,1.127512039,0
2017p892825,earthquake,2017-11-27T08:17:22Z,2017-11-29T21:56:54Z,173.0068054,-42.85520172,3.53480017,6.471857548,M,NA,LOCSAT,confirmed,manual,iasp91,38,26,7,0.1139698103,91.48012543,0.6655513279,0
2017p892384,earthquake,2017-11-27T04:22:34Z,2017-11-29T03:36:47Z,172.96316529999999,-42.85126495,3.574589306,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,54,38,15,0.09244985133,74.88838196,0.8131387965,0
2017p891145,earthquake,2017-11-26T17:22:43Z,2017-11-29T02:20:33Z,176.5902252,-38.23675919,3.829213903,90.00532532,M,NA,LOCSAT,confirmed,manual,iasp91,94,84,64,0.06645953655,21.23594666,0.3935973341,0
2017p890712,earthquake,2017-11-26T13:31:35Z,2017-11-26T13:39:08Z,174.6178504,-41.1684151,4.114895749,31.484375,M,NA,NonLinLoc,confirmed,manual,nz3drx,47,33,25,0.1612782622,67.28052679,0.4895170528,0
2017p890644,outside of network interest,2017-11-26T12:54:59Z,2017-11-28T21:31:58Z,-179.0297852,-33.25582123,4.211018268,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,43,26,16,4.093143463,188.7663279,2.344257852,0
2017p887092,earthquake,2017-11-25T05:24:05Z,2017-11-28T04:49:34Z,178.1473694,-37.84857941,4.536027111,47.13328171,M,NA,LOCSAT,confirmed,manual,iasp91,73,60,46,0.05583564192,78.14870453,0.5833150899,0
2017p885705,outside of network interest,2017-11-24T17:03:37Z,2017-11-28T04:06:53Z,-179.214447,-33.88595963,4.552782462,138.1271667,M,NA,LOCSAT,confirmed,manual,iasp91,67,54,38,4.567726135,155.3242426,2.312004588,0
