publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p735223,earthquake,2018-09-30T00:46:14Z,2018-10-01T02:38:32Z,179.9611053,-35.13989639,4.044089,139.3952942,M,NA,LOCSAT,confirmed,manual,iasp91,33,22,13,2.7617836,256.6125183,1.377303724,0
2018p731031,earthquake,2018-09-28T11:30:01Z,2018-10-01T01:25:21Z,179.599762,-32.73025131,4.550719102,365.7323303,mB,NA,LOCSAT,confirmed,manual,iasp91,47,24,7,4.935921192,340.9381561,1.434794195,0.1247923386
2018p730227,outside of network interest,2018-09-28T04:24:59Z,2018-09-30T22:46:08Z,178.2052765,-34.05156326,4.431661428,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,29,19,5,3.504167795,337.4144135,1.457364868,0.3019616956
2018p730165,outside of network interest,2018-09-28T03:51:33Z,2018-09-30T22:30:33Z,177.3504944,-32.48190689,4.160248714,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,53,34,13,5.128923416,338.978775,2.790673617,0
2018p726999,outside of network interest,2018-09-26T23:44:36Z,2018-09-30T20:23:13Z,-178.5851135,-35.01649857,4.296143667,12,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,65,38,7,3.571802139,207.3627982,1.979545147,0.4
2018p726071,outside of network interest,2018-09-26T15:29:33Z,2018-09-26T22:32:20Z,-178.626236,-33.31263733,4.243630117,120,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,14,4,5.312714577,314.1816864,1.107046456,0
2018p726049,outside of network interest,2018-09-26T15:19:24Z,2018-09-26T21:41:28Z,-178.5017242,-33.2737999,3.993259579,121.5347443,M,NA,LOCSAT,confirmed,manual,iasp91,65,37,13,4.030207634,199.0104942,1.871687294,0
2018p725750,outside of network interest,2018-09-26T12:38:35Z,2018-09-30T19:55:33Z,-179.0331421,-32.66791916,4.748410363,120,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,34,22,6,3.52708602,184.3858376,2.746342822,0.4
2018p723844,earthquake,2018-09-25T19:44:25Z,2018-09-29T06:42:54Z,177.735611,-39.28126526,4.125330038,26.78269768,M,NA,LOCSAT,confirmed,manual,iasp91,32,17,13,0.1850577146,175.678009,0.3895097594,0
2018p723840,outside of network interest,2018-09-25T19:41:30Z,2018-09-29T06:33:29Z,-178.9360046,-33.01186371,4.770133848,120,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,6,3.838185787,190.2079372,2.323740818,0.4
