publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p905320,earthquake,2016-11-30T23:14:44Z,2017-02-26T22:23:36Z,173.9637604,-41.98323059,3.902273466,11.38557053,M,NA,LOCSAT,confirmed,manual,iasp91,44,38,56,0.03050881065,137.9886551,0.5795138173,0
2016p905195,earthquake,2016-11-30T22:08:12Z,2017-02-26T21:49:17Z,174.295639,-41.70380402,3.554196518,5.537881851,M,NA,LOCSAT,confirmed,manual,iasp91,32,29,37,0.07610359043,132.4164658,0.3582136845,0
2016p905050,earthquake,2016-11-30T20:50:54Z,2017-02-26T20:31:52Z,175.9133911,-38.42562485,3.820677442,147.7344513,M,NA,LOCSAT,confirmed,manual,iasp91,93,87,119,0.1720600724,35.15905762,0.3356752479,0
2016p904920,earthquake,2016-11-30T19:41:21Z,2017-02-26T20:22:24Z,173.592514,-42.15465927,3.618325382,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,43,38,44,0.2580510676,100.9168549,0.5878221836,0
2016p904653,earthquake,2016-11-30T17:19:35Z,2017-02-24T01:40:18Z,173.4016571,-42.3752594,3.960756556,6.7861719130000004,M,NA,LOCSAT,confirmed,manual,iasp91,47,42,41,0.1095552891,78.57670593,0.6810264104,0
2016p904172,earthquake,2016-11-30T13:02:50Z,2017-02-24T00:59:57Z,177.9820099,-36.72789383,3.717300153,97.31639862,M,NA,LOCSAT,confirmed,manual,iasp91,58,53,68,0.8722886443,240.0992584,0.569904411,0
2016p904108,earthquake,2016-11-30T12:29:12Z,2017-02-24T00:45:50Z,173.9501495,-42.334709169999996,3.701792429,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,42,37,41,0.2184620053,150.1137962,0.7973912147,0
2016p903817,earthquake,2016-11-30T09:53:49Z,2017-02-23T23:50:51Z,174.080658,-41.82669449,4.215300445,14.91506577,M,NA,LOCSAT,confirmed,manual,iasp91,53,47,53,0.04318186641,115.2560577,0.7206033018,0
2016p903791,earthquake,2016-11-30T09:39:51Z,2017-02-23T23:42:32Z,174.2805939,-41.64081192,3.584408265,11.12051582,M,NA,LOCSAT,confirmed,manual,iasp91,40,34,40,0.1191223413,120.0724945,0.3552612227,0
2016p903581,earthquake,2016-11-30T07:48:05Z,2017-02-23T23:18:09Z,175.6266937,-40.67752075,3.505858029,25.37373734,M,NA,LOCSAT,confirmed,manual,iasp91,40,32,45,0.0403756164,36.89305878,0.626856725,0
2016p903402,earthquake,2016-11-30T06:13:05Z,2017-02-23T23:12:04Z,173.5426483,-42.2892189,3.947431934,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,41,35,32,0.1267103255,98.35858154,0.5031949947,0
2016p903251,earthquake,2016-11-30T04:52:24Z,2017-02-23T23:01:43Z,173.1317749,-42.52797318,3.701414402,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,37,31,34,0.2227694541,83.64372253,0.5621847711,0
2016p901947,earthquake,2016-11-29T17:17:47Z,2017-02-23T20:01:14Z,173.7967987,-42.32277298,4.153681249,7.092533112,M,NA,LOCSAT,confirmed,manual,iasp91,42,34,39,0.1335048974,182.6929703,0.6853694823,0
2016p901492,earthquake,2016-11-29T13:15:17Z,2017-02-23T02:46:28Z,174.3957062,-41.69879913,3.956254743,11.65742111,M,NA,LOCSAT,confirmed,manual,iasp91,50,43,46,0.1451061815,137.0315704,0.5217377101,0
2016p901368,earthquake,2016-11-29T12:09:18Z,2017-02-23T02:34:04Z,-179.852951,-35.96554947,3.957168065,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,26,35,2.173356056,304.2068024,0.5895407848,0
2016p901075,earthquake,2016-11-29T09:33:04Z,2017-02-23T02:11:57Z,174.2876282,-41.7405777,3.613869107,10.49645901,M,NA,LOCSAT,confirmed,manual,iasp91,52,45,41,0.05587200075,136.1278992,0.5572045535,0
2016p900783,earthquake,2016-11-29T06:57:18Z,2017-06-06T21:29:35Z,179.0967255,-34.76742172,4.059215057,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,24,18,2.861395836,298.1569061,0.83068677,0
2016p900355,earthquake,2016-11-29T03:09:37Z,2017-02-23T00:39:00Z,173.7041626,-42.24255371,4.240742487,11.8735323,M,NA,LOCSAT,confirmed,manual,iasp91,43,37,36,0.1838668883,142.6632195,0.6772061901,0
2016p900293,earthquake,2016-11-29T02:36:28Z,2017-02-23T00:18:47Z,174.4364319,-41.62038803,3.630615607,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,46,41,40,0.2105266899,129.1708984,0.566919598,0
