publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p082874,earthquake,2019-01-31T15:55:25Z,2019-02-14T04:24:20Z,174.9099121,-40.19752502,4.075324047,17.23449898,M,NA,LOCSAT,confirmed,manual,tab,81,66,49,0.3104376197,64.06954956,0.6628889513,0
2019p080164,outside of network interest,2019-01-30T15:50:56Z,2019-02-13T22:14:31Z,179.1281128,-33.19626999,3.557066751,158.0859222,M,NA,LOCSAT,confirmed,manual,tab,20,12,5,4.64916563,193.0264473,1.351055302,0
2019p079335,outside of network interest,2019-01-30T08:28:24Z,2019-02-13T22:04:23Z,-178.9036713,-32.97603607,3.926339345,532.4055786,M,NA,LOCSAT,confirmed,manual,tab,23,20,8,5.483682156,352.0411377,1.672516459,0
2019p077917,outside of network interest,2019-01-29T19:53:49Z,2019-02-12T22:18:47Z,179.826355,-32.62286758,3.707467326,415.6394348,M,NA,LOCSAT,confirmed,manual,iasp91,30,21,7,5.082971096,349.93304440000003,0.9532096839,0
2019p077438,outside of network interest,2019-01-29T15:38:13Z,2019-02-12T20:23:15Z,179.0723724,-33.12157059,4.08258527,411.2628479,M,NA,LOCSAT,confirmed,manual,iasp91,21,12,6,4.474707603,347.7063599,1.294756011,0
2019p075572,earthquake,2019-01-28T23:04:53Z,2019-02-12T04:49:14Z,169.0119781,-44.03429794,3.864786046,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,14,8,0.1530238837,90.68033695,0.5849143661,0
2019p074373,outside of network interest,2019-01-28T12:25:40Z,2019-02-12T04:08:58Z,178.6734924,-34.84733963,3.841605809,218.4154816,M,NA,LOCSAT,confirmed,manual,iasp91,24,16,11,2.725552797,280.4945068,0.5847832389,0
2019p072904,earthquake,2019-01-27T23:23:44Z,2019-02-11T23:22:00Z,179.0350189,-32.32448578,4.071594681,390.0032959,mB,NA,LOCSAT,confirmed,manual,iasp91,18,13,7,5.505504131,344.1351776,1.035839973,0.2094958466
2019p070004,outside of network interest,2019-01-26T21:37:57Z,2019-02-11T19:54:30Z,-179.8132477,-33.12883759,4.696785427,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,44,4.181951523,172.8704567,1.072033348,0
2019p067561,earthquake,2019-01-25T23:56:47Z,2019-02-11T03:35:31Z,165.8564301,-47.44693375,3.680654248,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,12,7,1.400703549,314.9971905,1.122209917,0
2019p065625,outside of network interest,2019-01-25T06:44:35Z,2019-02-11T02:45:12Z,-179.49646,-32.3093338,4.449529176,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,15,10,3.326562166,172.252121,1.144254538,0
2019p065119,earthquake,2019-01-25T02:15:35Z,2019-02-11T02:23:46Z,175.5834351,-40.52629852,3.877672762,4.95909977,M,NA,LOCSAT,confirmed,manual,iasp91,37,24,15,0.1341579705,75.26989746,0.4632304509,0
2019p064266,earthquake,2019-01-24T18:42:06Z,2019-02-11T01:49:18Z,176.5956116,-39.79303741,3.547904021,17.65226746,M,NA,LOCSAT,confirmed,manual,iasp91,28,19,14,0.1508922726,61.94502258,0.5020520385,0
2019p063761,earthquake,2019-01-24T14:12:21Z,2019-01-24T14:16:56Z,173.3670044,-40.4427681,4.306454995,169.5002441,M,NA,LOCSAT,confirmed,manual,iasp91,32,23,108,0.5539019704,139.5604649,0.3074183642,0
2019p063145,outside of network interest,2019-01-24T08:42:49Z,2019-02-10T22:51:20Z,-177.90271,-33.02761459,5.162178259,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,40,23,9,3.75387311,209.1809082,2.443756899,0.08600945687
2019p061951,outside of network interest,2019-01-23T22:07:38Z,2019-02-10T04:00:01Z,165.376297,-47.72251511,3.983964646,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,6,1.795142889,322.5338173,0.6072404712,0.3287020186
2019p060264,earthquake,2019-01-23T07:09:04Z,2019-02-08T05:16:38Z,175.0288391,-39.85825729,4.882448441,95.47974396,MLv,NA,LOCSAT,confirmed,manual,iasp91,50,36,28,0.1087270752,73.92579651,0.5493446019,0.223948193
2019p060263,outside of network interest,2019-01-23T07:06:56Z,2019-02-08T05:09:12Z,-178.0365448,-33.36169052,5.390941592,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,30,21,10,4.088225842,208.1532061,0.8245581351,0.2124184546
2019p058909,earthquake,2019-01-22T19:05:56Z,2019-01-22T19:19:24Z,-179.6612701,-32.3775444,5.002390719,311.742157,MLv,NA,LOCSAT,confirmed,manual,iasp91,44,27,19,3.447738886,177.6329613,1.117424855,0.2435385399
2019p055982,earthquake,2019-01-21T17:07:05Z,2019-02-08T02:59:26Z,178.7905273,-35.18679047,3.707563014,203.9908752,M,NA,LOCSAT,confirmed,manual,iasp91,34,20,9,2.402634621,278.3940582,1.022738881,0
2019p055851,outside of network interest,2019-01-21T15:57:56Z,2019-02-08T02:48:43Z,-179.1693573,-34.74891663,3.632129137,139.9540253,M,NA,LOCSAT,confirmed,manual,iasp91,32,20,6,3.471671581,348.6178741,0.8688797825,0
2019p052004,earthquake,2019-01-20T05:47:57Z,2019-02-08T01:53:52Z,165.3748016,-47.83879471,3.902404532,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,8,4,1.896958947,323.4552536,0.8073200963,0
