publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2020p410149,earthquake,2020-05-31T18:06:43Z,2020-06-19T04:44:17Z,-179.1178131,-33.88890076,4.279723243,258.18396,M,NA,LOCSAT,confirmed,manual,iasp91,25,13,6,4.574386597,310.3469849,1.010545793,0
2020p410137,earthquake,2020-05-31T18:00:48Z,2020-06-19T04:50:35Z,179.0722809,-34.62030792,4.264380857,297.9845886,M,NA,LOCSAT,confirmed,manual,iasp91,41,24,13,3.000600338,288.3868866,1.468543467,0
2020p409268,earthquake,2020-05-31T10:17:05Z,2020-06-19T03:27:48Z,179.348526,-32.76199341,3.850239368,386.2524109,M,NA,LOCSAT,confirmed,manual,iasp91,32,18,8,4.864716053,344.4801636,0.3153979639,0
2020p408837,earthquake,2020-05-31T06:28:40Z,2020-06-19T03:01:31Z,174.0901489,-38.71517944,3.629008918,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,25,13,0.3469940424,231.1701965,0.4240040453,0
2020p408400,earthquake,2020-05-31T02:35:49Z,2020-06-18T05:00:03Z,174.0466614,-38.70614624,4.949449532,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,38,30,18,0.3563775718,145.5007629,0.4820985082,0
2020p407871,earthquake,2020-05-30T21:53:56Z,2020-06-18T03:49:56Z,174.927948,-40.46060562,3.802766115,27.21606827,M,NA,LOCSAT,confirmed,manual,iasp91,54,38,26,0.2274349928,67.31472778,0.5114436914,0
2020p407203,earthquake,2020-05-30T15:57:08Z,2020-06-18T00:42:56Z,-178.8343964,-33.31927872,3.821775763,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,16,8,4.119663239,194.506526,1.363029351,0
2020p406738,earthquake,2020-05-30T11:50:25Z,2020-06-17T23:50:07Z,174.9892426,-40.44077301,3.633465413,33.44095612,M,NA,LOCSAT,confirmed,manual,iasp91,57,45,22,0.1818593889,62.24725342,0.3357068924,0
2020p406638,earthquake,2020-05-30T10:56:54Z,2020-06-17T23:43:42Z,175.0029907,-40.44482422,5.021253394,35.7023735,MLv,NA,LOCSAT,confirmed,manual,iasp91,67,54,21,0.1709961742,61.83187866,0.3753079401,0.2582577825
2020p406390,earthquake,2020-05-30T08:44:40Z,2020-06-17T05:24:22Z,174.8435364,-38.56638718,3.951546259,19.07406616,M,NA,LOCSAT,confirmed,manual,iasp91,82,67,43,0.0542209819,123.594574,0.4926442647,0
2020p406245,earthquake,2020-05-30T07:27:41Z,2020-06-17T05:05:44Z,174.9795227,-40.47721863,3.687873906,32.68013763,M,NA,LOCSAT,confirmed,manual,iasp91,55,46,27,0.1887254268,62.4498291,0.3567880986,0
2020p405499,earthquake,2020-05-30T00:49:08Z,2020-06-17T04:18:03Z,179.5397339,-33.20149612,4.094818333,231.8625183,M,NA,LOCSAT,confirmed,manual,iasp91,25,13,7,4.466056824,348.5952911,3.251731771,0
2020p405286,earthquake,2020-05-29T22:56:34Z,2020-06-17T01:49:21Z,174.4815979,-41.6162262,4.069428754,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,54,42,28,0.2404927164,132.3822098,0.7191735591,0
2020p404985,earthquake,2020-05-29T20:14:54Z,2020-05-29T20:41:05Z,-177.9142761,-32.58013916,5.500643668,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,50,40,27,3.307619572,206.2547913,1.346707177,0.1944793556
