publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p653699,earthquake,2018-08-30T20:51:18Z,2018-08-30T22:20:57Z,173.9258423,-41.88014603,3.682278699,13.05803776,M,NA,LOCSAT,confirmed,manual,iasp91,24,12,50,0.08613004535,79.52081299,0.5244081058,0
2018p652580,earthquake,2018-08-30T10:54:34Z,2018-09-07T04:48:30Z,-179.8652802,-33.91192627,4.275443813,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,18,11,3.934165955,327.8516846,1.153489278,0
2018p652507,earthquake,2018-08-30T10:15:31Z,2018-09-07T04:40:47Z,178.4743652,-35.57197952,3.540515951,211.7948608,M,NA,LOCSAT,confirmed,manual,iasp91,36,20,9,1.990948915,324.190033,0.6139967917,0
2018p649244,earthquake,2018-08-29T05:17:29Z,2018-09-06T03:28:28Z,178.464386,-37.83078766,4.302539413,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,11,0.212187767,215.1097565,0.6961433668,0
2018p647616,earthquake,2018-08-28T14:49:58Z,2018-08-28T23:39:28Z,178.906189,-36.79233551,3.752449438,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,17,49,0.9055014253,226.6749573,0.9492300385,0
2018p646688,earthquake,2018-08-28T06:35:23Z,2018-09-05T21:47:14Z,174.9134979,-40.26301575,3.671253163,49.42447281,M,NA,LOCSAT,confirmed,manual,iasp91,22,12,95,0.3127422333,89.57752991,0.5226202887,0
2018p646463,earthquake,2018-08-28T04:35:45Z,2018-09-05T21:30:39Z,176.377655,-40.66419601,3.847605696,26.65877914,M,NA,LOCSAT,confirmed,manual,iasp91,14,9,102,0.1011356115,180.4781628,0.2590386762,0
2018p645112,outside of network interest,2018-08-27T16:35:21Z,2018-09-04T22:00:45Z,-178.6195831,-34.20481873,4.017659709,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,26,17,4.177362442,201.3873715,1.304687195,0
2018p643487,earthquake,2018-08-27T02:09:59Z,2018-09-04T02:54:25Z,165.9401855,-46.30368042,3.770038974,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,8,0.5320658088,290.068943,0.8415464657,0
2018p636538,earthquake,2018-08-24T12:27:50Z,2018-08-25T00:37:03Z,173.2134552,-41.57871628,4.457712879,55.53094101,M,NA,LOCSAT,confirmed,manual,iasp91,60,49,141,0.295030117,58.38426971,0.8781665547,0
2018p634765,outside of network interest,2018-08-23T20:43:01Z,2018-08-29T23:44:37Z,-178.9347992,-34.54022598,4.379344846,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,49,38,23,3.753483772,199.7848196,1.212424988,0
2018p633670,earthquake,2018-08-23T10:59:33Z,2018-08-23T18:58:22Z,168.2988739,-44.62453461,3.725137583,72.66321564,M,NA,LOCSAT,confirmed,manual,iasp91,41,29,18,0.2703110278,133.0466156,0.7472362984,0
2018p630367,outside of network interest,2018-08-22T05:39:10Z,2018-08-29T02:44:18Z,-178.6007843,-34.13624191,4.388924639,361.8909607,M,NA,LOCSAT,confirmed,manual,iasp91,23,14,6,4.653188229,203.6190586,1.813739535,0
2018p629310,outside of network interest,2018-08-21T20:16:16Z,2018-08-28T04:16:47Z,179.3500671,-34.23072815,4.695892658,200,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,25,16,3.740418196,166.0515842,1.215493562,0
2018p628317,earthquake,2018-08-21T11:26:53Z,2018-08-28T23:45:52Z,178.9681549,-35.12082291,3.805226104,186.4632568,M,NA,LOCSAT,confirmed,manual,iasp91,29,16,7,2.494344234,344.7174072,0.8674617194,0
2018p624542,earthquake,2018-08-20T01:56:08Z,2018-08-20T21:25:49Z,174.4197432,-41.64798216,3.524247614,19.296875,M,NA,NonLinLoc,confirmed,manual,nz3drx,32,23,40,0.1860661268,137.8193456,0.7062370422,0
2018p617940,earthquake,2018-08-17T15:18:51Z,2018-08-19T23:35:29Z,178.9270325,-35.31335449,3.87822123,173.2485809,M,NA,LOCSAT,confirmed,manual,iasp91,54,36,20,2.299482346,279.5173035,0.8306334953,0
2018p617208,outside of network interest,2018-08-17T08:48:23Z,2018-08-19T23:07:10Z,-178.8341675,-34.71955872,3.967903789,222.1680908,M,NA,LOCSAT,confirmed,manual,iasp91,23,14,6,3.808795452,308.2372589,1.210965462,0
2018p617077,earthquake,2018-08-17T07:38:55Z,2018-08-19T22:55:19Z,-179.7454376,-35.27845764,4.321341037,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,60,45,32,2.768130779,264.484314,0.9645170317,0
2018p616755,earthquake,2018-08-17T04:47:03Z,2018-08-19T22:45:21Z,179.1859283,-36.95531845,4.189388564,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,45,37,28,0.9269402623,275.0460205,0.8727124077,0
2018p606868,earthquake,2018-08-13T12:59:21Z,2018-08-15T23:02:53Z,174.3674316,-41.71555328,3.783691906,8.088905334,M,NA,LOCSAT,confirmed,manual,iasp91,31,25,17,0.1197372675,143.2237396,0.3957770631,0
2018p602994,earthquake,2018-08-12T02:35:11Z,2018-08-14T22:33:14Z,165.6135712,-47.303794860000004,4.995791765,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,14,11,1.354118824,315.996233,0.8955365741,0
2018p601934,outside of network interest,2018-08-11T17:08:22Z,2018-08-14T05:40:14Z,-177.6117096,-32.30576324,4.463828846,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,94,53,24,3.045618057,211.8894348,2.91355844,0
2018p601138,outside of network interest,2018-08-11T10:05:56Z,2018-08-14T04:52:11Z,-179.4951172,-32.59375381,3.877190072,134.2069702,M,NA,LOCSAT,confirmed,manual,iasp91,26,15,4,3.586182356,175.0041428,2.220228189,0
