publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p405210,earthquake,2019-05-30T22:14:45Z,2019-06-26T03:52:27Z,-178.4956207,-33.69736099,4.278375114,300,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,16,14,7,5.004753113,341.8983917,0.9865294758,0.2047839923
2019p403132,earthquake,2019-05-30T03:47:57Z,2019-06-25T23:29:31Z,-179.0370026,-34.07283783,4.321227191,191.1702271,M,NA,LOCSAT,confirmed,manual,iasp91,20,14,10,4.096495152,323.305481,3.818977004,0
2019p401874,earthquake,2019-05-29T16:38:44Z,2019-05-29T16:55:04Z,175.8526306,-38.46634674,4.498311613,163.1235046,M,NA,LOCSAT,confirmed,manual,iasp91,47,39,121,0.03234248236,40.38937378,0.5340908997,0
2019p401694,earthquake,2019-05-29T15:02:47Z,2019-05-29T15:15:27Z,176.125885,-38.22790909,3.577951064,144.7951355,M,NA,LOCSAT,confirmed,manual,iasp91,53,44,91,0.07408335805,57.51620483,0.5207820595,0
2019p401185,earthquake,2019-05-29T10:31:38Z,2019-06-25T21:34:09Z,177.1261139,-37.53664398,3.751547482,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,18,18,0.04507360235,136.0864182,0.4012556168,0
2019p398667,earthquake,2019-05-28T12:08:48Z,2019-06-24T03:35:20Z,179.1705627,-32.49048996,4.255455131,383.6819458,M,NA,LOCSAT,confirmed,manual,iasp91,26,16,5,5.352347851,350.7148132,1.037352557,0
2019p397538,earthquake,2019-05-28T02:08:36Z,2019-06-24T01:53:07Z,177.1425171,-37.50741196,3.56177124,5.343580246,M,NA,LOCSAT,confirmed,manual,iasp91,40,32,24,0.03002760373,150.3633652,0.8464219107,0
2019p396211,earthquake,2019-05-27T14:21:46Z,2019-06-23T23:53:33Z,166.0740662,-46.06444168,4.501604401,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,18,9,0.4340977073,283.0515556,1.026848092,0
2019p395200,earthquake,2019-05-27T05:21:25Z,2019-06-23T22:52:32Z,179.1878357,-33.12425232,3.64997235,264.9558716,M,NA,LOCSAT,confirmed,manual,iasp91,34,21,7,4.486227512,341.5540924,1.157888096,0
2019p394500,earthquake,2019-05-26T23:09:32Z,2019-06-21T06:17:33Z,165.7100677,-47.23143768,4.215460518,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,19,9,1.257658839,313.5763817,1.331752315,0
2019p393982,earthquake,2019-05-26T18:33:44Z,2019-06-21T05:56:25Z,178.7303162,-35.28233337,3.642752798,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,22,13,2.300878048,287.2873993,1.083241112,0
2019p393556,earthquake,2019-05-26T14:47:05Z,2019-06-21T05:37:55Z,177.1735992,-37.49204636,3.500386511,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,11,9,0.02623092011,169.1851883,0.3646167287,0
2019p393549,earthquake,2019-05-26T14:42:58Z,2019-06-21T05:26:07Z,177.1026459,-37.44700623,3.689728027,4.269875526,M,NA,LOCSAT,confirmed,manual,iasp91,29,20,14,0.09280650318,171.5533218,0.5164900598,0
2019p393363,earthquake,2019-05-26T13:03:04Z,2019-06-21T05:16:52Z,179.6024017,-32.6591835,3.836310322,350.2993469,M,NA,LOCSAT,confirmed,manual,iasp91,45,25,13,5.005712509,349.4736786,0.8712638634,0
2019p391253,earthquake,2019-05-25T18:19:53Z,2019-06-18T05:00:08Z,177.1372375,-37.51374817,3.778155999,4.090797901,M,NA,LOCSAT,confirmed,manual,iasp91,15,11,9,0.03255416453,169.8798141,0.3674503437,0
2019p391246,earthquake,2019-05-25T18:16:13Z,2019-06-18T04:58:05Z,177.1413727,-37.51703644,4.197914324,5.771409512,M,NA,LOCSAT,confirmed,manual,iasp91,33,28,22,0.02899293415,156.4675598,0.5606350038,0
2019p391200,earthquake,2019-05-25T17:51:53Z,2019-06-18T04:43:56Z,177.1765442,-37.51527786,3.77700872,1.980021477,M,NA,LOCSAT,confirmed,manual,iasp91,18,14,12,0.002999633085,189.1259079,0.4742394819,0
2019p390870,earthquake,2019-05-25T14:55:48Z,2019-06-18T04:35:03Z,177.147583,-37.51903152,3.539524925,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,21,16,0.02405246347,144.1301575,0.5404492119,0
2019p390638,earthquake,2019-05-25T12:51:59Z,2019-06-18T04:13:12Z,177.148407,-37.50858688,3.817591427,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,14,0.02523933724,184.8983002,0.5723756467,0
2019p390493,earthquake,2019-05-25T11:33:58Z,2019-06-18T04:04:10Z,-178.8327332,-33.28200912,3.899669783,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,18,7,4.082933903,192.0130329,1.872342448,0
2019p390139,earthquake,2019-05-25T08:26:34Z,2019-06-18T03:51:49Z,177.1605377,-37.54881668,4.167179142,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,20,15,0.03197261319,94.29975319,0.4958348216,0
2019p389851,earthquake,2019-05-25T05:52:48Z,2019-05-25T05:57:29Z,176.511261,-39.84827805,4.17814057,34.14914703,M,NA,LOCSAT,confirmed,manual,iasp91,35,23,54,0.1107856706,52.00944519,0.3458732873,0
2019p389101,earthquake,2019-05-24T23:13:18Z,2019-06-18T03:04:55Z,177.1603699,-37.5354538,3.924438222,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,13,0.02218287438,109.7824402,0.2259775688,0
2019p388912,earthquake,2019-05-24T21:32:34Z,2019-06-18T02:41:11Z,177.1578369,-37.52934265,3.88472855,4.342758179,M,NA,LOCSAT,confirmed,manual,iasp91,37,29,23,0.01944118179,126.2445717,0.4773703047,0
2019p387964,earthquake,2019-05-24T13:07:28Z,2019-06-17T23:43:01Z,174.9790344,-39.99864578,3.62263863,25.90582275,M,NA,LOCSAT,confirmed,manual,iasp91,50,41,30,0.2437541187,58.79176331,0.5477385597,0
2019p387431,earthquake,2019-05-24T08:23:41Z,2019-06-17T23:00:11Z,171.5861969,-43.19369125,3.958324003,4.274291515,M,NA,LOCSAT,confirmed,manual,iasp91,34,23,17,0.1056563556,66.8416748,0.5038153101,0
2019p385420,earthquake,2019-05-23T14:29:02Z,2019-06-17T05:37:02Z,178.7975159,-33.17949295,4.047288198,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,39,28,15,4.391330719,177.804821,1.589045775,0
2019p384764,earthquake,2019-05-23T08:41:54Z,2019-06-17T05:12:02Z,179.4966278,-34.19369125,3.708487628,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,7,3.816925526,307.1377716,1.045484716,0
