publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2023p979888,earthquake,2023-12-29T13:24:09Z,2024-01-25T00:16:47Z,179.3229675,-35.30238724,3.558408864,132.7846222,MLv,NA,LOCSAT,confirmed,manual,iasp91,20,16,5,2.399628401,312.6920471,0.4906339886,0.08947926031
2023p976396,earthquake,2023-12-28T06:24:14Z,2024-01-24T22:39:08Z,176.7845154,-40.09000778,3.641725395,25.90060997,MLv,NA,LOCSAT,confirmed,manual,iasp91,45,34,96,0.08406120539,163.1398582,0.3875782079,0.2252356036
2023p976016,earthquake,2023-12-28T03:00:42Z,2024-01-24T22:19:46Z,179.3742981,-34.37067795,4.051354353,203.8245392,MLv,NA,LOCSAT,confirmed,manual,iasp91,24,20,14,3.300473213,294.177597,0.6082600141,0.1522106676
2023p971978,earthquake,2023-12-26T15:09:42Z,2024-01-23T05:25:54Z,178.196991,-34.25312424,3.770598796,300.8735962,MLv,NA,LOCSAT,confirmed,manual,iasp91,28,28,8,2.999128103,153.7715454,1.372548533,0.2018387629
2023p970063,earthquake,2023-12-25T22:09:39Z,2024-01-22T22:57:41Z,165.7718964,-47.35225296,3.665958207,33,MLv,operator assigned,LOCSAT,preliminary,manual,iasp91,14,11,4,1.340897918,315.5136356,1.041969927,0.5559967372
2023p968930,earthquake,2023-12-25T12:06:10Z,2024-01-22T23:16:09Z,179.1298523,-35.81005478,3.584679017,125.4615097,MLv,NA,LOCSAT,confirmed,manual,iasp91,20,16,11,1.869792461,288.4488678,0.4680584977,0.1998618573
2023p967769,earthquake,2023-12-25T01:47:03Z,2024-01-22T23:26:03Z,171.9892578,-32.80065155,4.460064757,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,21,2.757384539,311.1316681,0.9689658272,0.1820847241
2023p966932,earthquake,2023-12-24T18:20:48Z,2024-01-19T09:20:50Z,-179.5714111,-32.40865326,5.074357476,258.1061401,Mw(mB),NA,LOCSAT,confirmed,manual,iasp91,23,18,12,3.443021059,171.2370529,0.8725799695,0.4
2023p963958,earthquake,2023-12-23T15:56:58Z,2024-01-18T23:16:45Z,176.8484192,-40.57551956,4.513958294,18.78780746,MLv,NA,LOCSAT,confirmed,manual,iasp91,44,31,118,0.3072369397,101.3603592,0.5688997906,0.2014083799
2023p961087,earthquake,2023-12-22T14:27:12Z,2024-01-18T01:47:05Z,173.363266,-40.47837448,4.943197464,158.4356537,MLv,NA,LOCSAT,confirmed,manual,iasp91,53,28,134,0.5337420702,116.0147324,0.6902334845,0.2269991778
2023p958263,earthquake,2023-12-21T13:21:04Z,2024-01-16T01:22:49Z,-179.0042114,-33.39339447,3.684989471,100,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,6,4.22170496,190.2305336,0.9201241072,0.4
2023p958249,earthquake,2023-12-21T13:14:07Z,2024-01-16T01:19:23Z,-178.6470947,-33.49952316,3.56069202,100,Mw(mB),operator assigned,LOCSAT,preliminary,manual,iasp91,20,15,7,4.753946304,317.0429688,0.8499884528,0.4
2023p958206,earthquake,2023-12-21T12:51:30Z,2024-01-16T01:28:17Z,-178.3424072,-32.6557045,4.279859811,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,8,3.402337551,167.2896485,2.134835604,0.4
2023p955482,earthquake,2023-12-20T12:39:56Z,2024-01-15T23:02:48Z,-177.3190765,-32.37505722,3.851611577,33,Mw(mB),operator assigned,LOCSAT,preliminary,manual,iasp91,10,10,5,6.297978401,324.2947845,0.3944682772,0.4
2023p955204,earthquake,2023-12-20T10:12:43Z,2024-01-15T23:05:17Z,166.5957794,-45.57405472,3.762246272,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,13,0.3972398043,224.9133987,0.3779687191,0.2141479348
2023p950189,earthquake,2023-12-18T13:40:42Z,2024-01-15T01:57:33Z,-179.9902496,-34.38969421,3.747788245,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,19,17,0,3.453999281,266.0574188,1.155520284,0.4
2023p948865,earthquake,2023-12-18T01:55:31Z,2024-01-15T02:00:44Z,178.9255066,-43.77128601,4.014257931,33,Mw(mB),operator assigned,LOCSAT,preliminary,manual,iasp91,26,25,1,3.229748964,170.2440948,0.3917087999,0.4
2023p946092,earthquake,2023-12-17T01:17:55Z,2024-01-14T23:22:05Z,177.826355,-37.34613419,3.897396915,24.99960518,MLv,NA,LOCSAT,confirmed,manual,iasp91,42,33,80,0.4107248783,175.4911652,0.6003407571,0.2639451367
2023p945881,earthquake,2023-12-16T23:25:10Z,2024-01-14T22:15:44Z,179.249054,-36.87930679,3.974232501,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,38,32,65,1.015217662,227.010849,0.7983572173,0.1871535113
