publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p986459,outside of network interest,2018-12-31T23:44:31Z,2019-01-27T22:54:05Z,178.3301544,-32.95446396,3.731246406,333.0390015,M,NA,LOCSAT,confirmed,manual,iasp91,24,15,5,4.811740875,338.7157898,1.172132449,0
2018p984712,earthquake,2018-12-31T08:13:49Z,2019-01-25T05:00:32Z,178.9998474,-33.95696259,3.644826141,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,11,3,3.641437769,345.7193604,1.843977803,0
2018p983702,earthquake,2018-12-30T23:16:28Z,2019-01-25T04:49:18Z,-179.149704,-33.92501068,4.247563078,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,6,4.17740345,193.1461411,0.7745329665,0
2018p977809,outside of network interest,2018-12-28T18:55:48Z,2019-01-23T22:58:53Z,-178.0693054,-34.54382324,3.936712409,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,16,9,4.206121922,308.2978058,0.9063064769,0
2018p977709,outside of network interest,2018-12-28T18:03:18Z,2019-01-23T22:50:14Z,179.1862183,-34.51368332,4.400235323,33,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,33,26,19,3.124586821,164.5378036,2.707060775,0.3509183705
2018p975055,earthquake,2018-12-27T18:29:35Z,2019-01-22T23:59:10Z,177.2026672,-39.2338829,4.39651273,37.13881302,M,NA,LOCSAT,confirmed,manual,iasp91,40,23,16,0.1587937027,56.73049927,1.512243992,0
2018p971867,earthquake,2018-12-26T14:11:06Z,2019-01-18T05:12:13Z,178.5916748,-35.19630051,3.976054376,246.1556854,ML,NA,LOCSAT,confirmed,manual,tab,34,19,9,2.372380972,274.8231354,0.9081819813,0.2410314922
2018p967813,earthquake,2018-12-25T02:11:15Z,2019-01-17T04:34:29Z,178.1075897,-36.07778931,3.832976021,195.06427,M,NA,LOCSAT,confirmed,manual,iasp91,42,36,20,1.490216255,250.2278595,0.887741267,0
2018p967166,outside of network interest,2018-12-24T20:25:15Z,2019-01-17T04:27:22Z,179.7770233,-33.89590454,4.063167587,344.5856323,MLv,NA,LOCSAT,confirmed,manual,iasp91,30,21,4,4.068077564,344.3458099,0.5911797412,0.4537736311
2018p966352,earthquake,2018-12-24T13:12:07Z,2019-01-17T04:09:50Z,179.7338104,-34.57077789,5.02585496,185.9558716,M,NA,LOCSAT,confirmed,manual,iasp91,55,39,29,3.2012610439999998,175.7474594,1.58424714,0
