publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p901786,earthquake,2019-11-30T15:50:55Z,2019-12-12T03:14:38Z,178.259613,-32.37739182,3.801002807,380.2243347,ML,NA,LOCSAT,confirmed,manual,iasp91,14,8,6,5.380577087,350.711853,0.8519713088,0.1669775091
2019p901682,earthquake,2019-11-30T14:56:11Z,2019-12-12T01:56:15Z,171.5506592,-43.60482788,4.266923399,6.30724287,M,NA,LOCSAT,confirmed,manual,iasp91,49,28,13,0.07421512157,58.58428955,0.351966002,0
2019p899269,earthquake,2019-11-29T17:30:41Z,2019-12-11T03:01:57Z,177.8838501,-39.27221298,4.470447242,23.56778145,M,NA,LOCSAT,confirmed,manual,iasp91,31,21,13,0.1208374575,207.9481544,0.4695115285,0
2019p898516,earthquake,2019-11-29T10:49:10Z,2019-12-11T02:54:37Z,-178.8194427,-32.33635712,4.187620236,210.264679,M,NA,LOCSAT,confirmed,manual,iasp91,28,19,12,3.160649061,186.3545074,1.227207272,0
2019p896479,earthquake,2019-11-28T16:43:45Z,2019-12-11T02:15:16Z,179.2894897,-32.74880981,3.803239393,340.9708557,M,NA,LOCSAT,confirmed,manual,iasp91,20,11,5,4.869449139,347.59039309999997,0.6735729838,0
2019p895234,earthquake,2019-11-28T05:40:02Z,2019-12-10T22:08:20Z,-179.709259,-32.3027153,4.545349732,299.0106201,mB,NA,LOCSAT,confirmed,manual,iasp91,32,18,8,3.39944458,167.7014122,1.442705277,0.09734624356
2019p894517,earthquake,2019-11-27T23:18:38Z,2019-12-10T04:06:01Z,-178.784668,-35.77372742,3.638297047,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,16,7,2.941803694,295.4982452,1.283633955,0
2019p894456,earthquake,2019-11-27T22:45:27Z,2019-12-10T04:06:47Z,-179.11160279999999,-35.37629318,3.820036164,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,13,8,3.014769793,348.2938385,0.8740727616,0
2019p894380,earthquake,2019-11-27T22:05:23Z,2019-12-10T03:47:47Z,-178.2449799,-36.20037842,3.716405566,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,21,11,3.080727577,339.5672302,1.158041327,0
2019p892411,earthquake,2019-11-27T04:36:05Z,2019-12-10T02:51:08Z,179.2702026,-34.25453568,3.585606179,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,11,7,3.392097712,347.8180084,1.170133192,0
