publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2020p904128,earthquake,2020-11-30T12:39:03Z,2020-11-30T12:50:16Z,165.1080322,-48.15444946,3.979602659,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,5,2.260071993,327.3886929,0.4519653865,0.1713694384
2020p903218,earthquake,2020-11-30T04:34:30Z,2020-11-30T04:39:53Z,178.2521667,-35.86829376,4.588360903,201.446991,M,NA,LOCSAT,confirmed,manual,iasp91,52,41,86,1.691255689,257.8930054,0.6271270409,0
2020p901938,earthquake,2020-11-29T17:12:59Z,2020-11-29T17:17:21Z,174.7990875,-39.28272247,4.638568056,140.2925415,MLv,NA,LOCSAT,confirmed,manual,iasp91,57,42,118,0.1612856537,76.85105896,0.3350358345,0.2896338214
2020p901011,outside of network interest,2020-11-29T08:57:35Z,2020-12-23T21:27:32Z,-178.0497437,-33.02381516,4.786434678,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,39,23,8,3.751695871,205.2718021,2.356100407,0.08753935454
2020p900755,outside of network interest,2020-11-29T06:41:26Z,2020-12-23T20:48:06Z,-178.0158539,-33.78305817,4.130973959,280.9193726,mB,NA,LOCSAT,confirmed,manual,iasp91,20,12,1,5.16279459,317.6001434,0.8437691092,0
2020p900720,earthquake,2020-11-29T06:22:51Z,2020-12-23T19:28:18Z,-177.8642883,-33.04451752,5.387151684,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,7,3.771004677,175.8778992,0.9263888562,0.07271685909
2020p899854,earthquake,2020-11-28T22:42:18Z,2020-11-28T22:52:30Z,177.4382324,-36.85097504,3.712269482,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,23,61,0.6976361275,205.9242859,0.6231645853,0
2020p899837,earthquake,2020-11-28T22:33:35Z,2020-11-28T22:42:20Z,177.3622131,-36.85106659,3.636424117,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,31,24,47,0.6819140911,202.7651672,0.992071458,0
2020p898147,earthquake,2020-11-28T07:33:18Z,2020-12-23T01:33:49Z,174.8274231,-40.80451584,3.83106944,28.48339844,MLv,NA,LOCSAT,confirmed,manual,iasp91,55,44,29,0.08408764005,62.09033203,0.5299504263,0.2008925828
2020p896267,earthquake,2020-11-27T14:50:05Z,2020-12-22T22:35:35Z,-178.0760956,-33.03833008,5.293087596,61.55376053,mB,NA,LOCSAT,confirmed,manual,iasp91,47,30,12,3.76689744,177.2177658,1.426633669,0.07505046737
2020p896166,earthquake,2020-11-27T13:57:14Z,2020-12-22T03:55:25Z,-179.8469543,-34.71985626,3.745806239,161.6496124,M,NA,LOCSAT,confirmed,manual,iasp91,23,14,5,3.206009388,299.2099457,0.8806692362,0
2020p895753,earthquake,2020-11-27T10:17:12Z,2020-12-22T02:55:41Z,178.5649567,-35.01792145,3.873139068,242.0428162,M,NA,LOCSAT,confirmed,manual,iasp91,23,17,9,2.547736168,276.6858673,0.4182046186,0
2020p895306,earthquake,2020-11-27T06:19:06Z,2020-12-22T02:46:37Z,174.1553497,-40.62466049,3.818245728,76.09236145,MLv,NA,LOCSAT,confirmed,manual,iasp91,55,41,31,0.2506859601,89.65975952,0.5873660908,0.1520069491
2020p895138,earthquake,2020-11-27T04:48:52Z,2020-12-22T02:09:28Z,179.4761047,-32.97142029,4.276962109,383.767395,mB,NA,LOCSAT,confirmed,manual,iasp91,24,14,4,4.679262638,306.1642761,0.9338264667,0.2898536174
2020p893983,earthquake,2020-11-26T18:33:35Z,2020-12-22T01:19:44Z,-179.916626,-33.22644806,4.771974583,312.2321472,mB,NA,LOCSAT,confirmed,manual,iasp91,27,17,8,4.56292963,347.0361633,1.27344115,0.178713025
2020p893345,earthquake,2020-11-26T12:54:14Z,2020-11-26T13:02:26Z,178.0355682,-36.35449982,3.591142654,151.0935974,M,NA,LOCSAT,confirmed,manual,iasp91,19,14,26,1.224884033,293.2716217,0.4328249533,0
2020p891602,earthquake,2020-11-25T21:24:35Z,2020-12-21T21:24:35Z,-178.6439514,-33.30865097,5.067924459,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,31,19,6,4.081377983,196.5101318,2.37325017,0.1304926808
2020p890838,earthquake,2020-11-25T14:38:55Z,2020-12-21T03:25:25Z,179.3027344,-35.70968246,3.618266434,159.5953217,M,NA,LOCSAT,confirmed,manual,iasp91,43,27,12,2.015060425,291.912384,0.8878504007,0
2020p890649,earthquake,2020-11-25T12:56:56Z,2020-12-21T02:25:36Z,-178.9321747,-33.27495956,4.158635097,200,M,operator assigned,LOCSAT,confirmed,manual,iasp91,39,23,9,4.093200207,190.1450396,2.172094459,0
2020p888010,outside of network interest,2020-11-24T13:31:52Z,2020-12-20T22:39:01Z,-178.8645782,-32.69392776,4.070680982,427.4908752,M,NA,LOCSAT,confirmed,manual,iasp91,25,13,5,5.733254433,352.4368744,0.966689288,0
2020p887368,earthquake,2020-11-24T07:49:43Z,2020-11-24T07:59:03Z,165.7712402,-47.50990295,3.738982185,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,6,1.482091188,311.0877571,0.8737615177,0
2020p886320,earthquake,2020-11-23T22:30:29Z,2020-12-20T21:42:09Z,-178.840683,-33.87943649,5.264464462,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,32,25,11,4.346051216,160.7453899,1.62364531,0.1470816699
2020p885910,earthquake,2020-11-23T18:52:13Z,2020-12-20T21:25:06Z,178.9846802,-34.77260971,3.869317919,204.4264984,MLv,NA,LOCSAT,confirmed,manual,iasp91,14,12,6,2.837439537,287.1835785,0.4977882792,0.2176627188
2020p884906,earthquake,2020-11-23T09:58:05Z,2020-12-18T03:48:09Z,165.6818237,-47.4103508,3.695966693,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,6,1.421271086,317.1364365,0.5318372892,0
2020p883980,earthquake,2020-11-23T01:43:57Z,2020-12-18T02:43:20Z,179.148941,-34.27581787,4.028199498,212.3576355,M,NA,LOCSAT,confirmed,manual,iasp91,21,11,7,3.349969149,348.0686951,0.5584890819,0
2020p883361,earthquake,2020-11-22T20:15:01Z,2020-12-18T02:14:48Z,174.3925323,-40.50505066,3.753335771,41.93061829,M,NA,LOCSAT,confirmed,manual,iasp91,36,27,16,0.4649487734,83.21496582,0.3264258926,0
2020p883268,earthquake,2020-11-22T19:25:35Z,2020-12-18T01:58:58Z,177.8383026,-38.56968689,4.376525818,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,22,12,0.0859323293,43.70079041,0.670262099,0
2020p883041,earthquake,2020-11-22T17:24:06Z,2020-12-18T01:35:56Z,-178.9746704,-35.29473495,4.320296906,143.3148193,M,NA,LOCSAT,confirmed,manual,iasp91,43,27,13,3.150683165,205.8019466,1.983200424,0
2020p880407,earthquake,2020-11-21T18:00:54Z,2020-12-16T21:12:54Z,165.6825104,-47.48260117,5.097762693,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,18,9,1.484552503,312.6097527,0.701862336,0
2020p877108,earthquake,2020-11-20T12:43:16Z,2020-12-15T21:13:07Z,175.019989,-39.34231186,4.969512337,127.0991745,MLv,NA,LOCSAT,confirmed,manual,iasp91,91,59,38,0.2586709857,72.28573608,0.3488566043,0.1728061534
2020p876574,earthquake,2020-11-20T07:58:47Z,2020-12-15T21:00:34Z,178.2389526,-35.88700867,3.980171178,191.2577972,M,NA,LOCSAT,confirmed,manual,iasp91,48,32,22,1.672898054,259.532074,0.9339653448,0
2020p875117,earthquake,2020-11-19T19:02:37Z,2020-12-15T04:31:23Z,179.1290588,-38.052845,3.50745383,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,43,29,22,0.6884476542,274.0253296,0.3772940761,0
2020p873218,earthquake,2020-11-19T02:10:41Z,2020-12-15T02:26:45Z,178.9539795,-35.82219696,4.01170264,168.8339844,M,NA,LOCSAT,confirmed,manual,iasp91,54,34,18,1.812944889,276.1543427,1.454668174,0
2020p872527,earthquake,2020-11-18T20:02:27Z,2020-12-14T04:17:06Z,178.207962,-36.02748871,3.935963793,221.4115295,M,NA,LOCSAT,confirmed,manual,iasp91,74,45,24,1.533875465,266.5794525,1.501164196,0
2020p872479,earthquake,2020-11-18T19:33:21Z,2020-12-14T03:18:21Z,-178.2001801,-32.69890213,4.623570515,20,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,18,6,3.434462786,169.937603,1.317051438,0
2020p871704,earthquake,2020-11-18T12:43:24Z,2020-12-14T02:55:57Z,179.5831299,-33.39028931,4.094304526,20,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,10,5,4.291018963,348.5874329,1.104943826,0
2020p870458,earthquake,2020-11-18T01:40:08Z,2020-12-14T02:00:25Z,179.2013397,-36.80332184,3.695228266,132.0583344,M,NA,LOCSAT,confirmed,manual,iasp91,50,43,25,1.041379452,229.0085449,1.477997822,0
2020p868555,earthquake,2020-11-17T08:46:12Z,2020-11-23T22:34:00Z,175.0686493,-41.06185532,3.524677953,21.90119553,MLv,NA,LOCSAT,confirmed,manual,iasp91,38,27,65,0.045326069,48.47891235,0.6643355737,0.1656828322
2020p861170,earthquake,2020-11-14T15:11:06Z,2020-12-11T01:32:58Z,179.6554718,-34.81572342,3.573223807,232.8182983,M,NA,LOCSAT,confirmed,manual,iasp91,27,17,6,2.950011253,329.3450317,0.712007286,0
2020p861007,earthquake,2020-11-14T13:43:51Z,2020-12-10T22:29:53Z,-177.5048218,-32.47361755,4.30681287,440.2766418,M,NA,LOCSAT,confirmed,manual,iasp91,22,15,5,6.129679203,321.7751465,0.9366004718,0
2020p859438,earthquake,2020-11-13T23:48:48Z,2020-12-10T02:03:09Z,172.4302826,-40.69884872,3.593299182,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,39,26,13,0.1471501589,194.0578728,0.8014815186,0.1118472032
2020p857299,earthquake,2020-11-13T04:47:52Z,2020-12-09T21:36:12Z,-178.4357147,-32.46049881,4.412933565,259.2711792,M,NA,LOCSAT,confirmed,manual,iasp91,20,14,3,6.124572277,326.7799988,1.607904264,0
2020p857282,earthquake,2020-11-13T04:40:22Z,2020-12-09T20:52:22Z,-179.8896484,-37.67552567,3.503589947,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,17,13,1.351589918,244.7443848,0.3566550233,0
2020p856899,earthquake,2020-11-13T01:14:52Z,2020-12-09T20:36:52Z,179.289505,-32.29505157,4.257314242,439.7822876,M,NA,LOCSAT,confirmed,manual,iasp91,33,20,16,5.316540241,310.3136444,0.7636058162,0
2020p851780,earthquake,2020-11-11T03:48:47Z,2020-12-08T01:11:45Z,165.1680603,-48.18313599,3.609534795,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,4,2.266312122,327.2745972,0.7007455879,0
2020p849355,earthquake,2020-11-10T06:15:53Z,2020-12-07T02:44:48Z,-178.8278351,-33.72166061,4.208576868,135.8710938,M,NA,LOCSAT,confirmed,manual,iasp91,28,20,12,4.486469746,311.4903564,1.380162636,0
