publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2020p824122,earthquake,2020-10-31T22:11:11Z,2020-11-29T22:48:08Z,-179.8603363,-32.47940063,4.542698716,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,15,9,3.614839315,166.2138557,1.921344763,0
2020p823326,earthquake,2020-10-31T15:08:23Z,2020-11-29T21:42:55Z,-179.5378418,-34.92453766,4.311207263,127.8972778,MLv,NA,LOCSAT,confirmed,manual,iasp91,39,29,17,3.156601429,190.9887199,0.8507531447,0.08170833414
2020p822626,earthquake,2020-10-31T08:55:14Z,2020-11-29T20:58:53Z,176.3970032,-39.4933548,4.219415112,42.90338135,M,NA,LOCSAT,confirmed,manual,iasp91,52,36,27,0.07208696753,60.17797852,0.4264333906,0
2020p822323,earthquake,2020-10-31T06:14:05Z,2020-11-29T20:54:57Z,178.2001801,-37.80617142,3.567664899,45.78083038,M,NA,LOCSAT,confirmed,manual,iasp91,35,24,17,0.1122215092,100.6968918,0.5274509989,0
2020p815790,earthquake,2020-10-28T20:12:46Z,2020-11-26T02:00:49Z,179.8825684,-33.7730751,3.777016962,303.7372437,M,NA,LOCSAT,confirmed,manual,iasp91,24,17,9,3.992607117,307.0231628,0.6394835006,0
2020p813902,earthquake,2020-10-28T03:26:24Z,2020-11-24T22:40:16Z,179.3833771,-33.84238052,4.13247115,299.136322,MLv,NA,LOCSAT,confirmed,manual,iasp91,19,14,5,3.81381464,346.5637207,17.66558587,0.4216113075
2020p813854,earthquake,2020-10-28T03:01:38Z,2020-11-24T22:25:12Z,174.6616516,-42.24457932,4.582706258,31.58563423,MLv,NA,LOCSAT,confirmed,manual,iasp91,50,36,18,0.5707137585,182.0287895,0.6452542584,0.2390511315
2020p812351,earthquake,2020-10-27T13:39:46Z,2020-11-24T21:31:44Z,179.7467499,-34.18160629,3.789129922,301.1690674,M,NA,LOCSAT,confirmed,manual,iasp91,17,13,6,3.786999226,299.46521,0.7316593398,0
2020p811978,earthquake,2020-10-27T10:22:17Z,2020-11-24T21:20:33Z,178.4463196,-35.4858017,4.134239699,160.4395294,M,NA,LOCSAT,confirmed,manual,iasp91,40,34,25,2.075405359,129.3606644,0.8028596363,0
2020p806446,earthquake,2020-10-25T09:14:28Z,2020-11-23T22:23:24Z,177.5616913,-37.82470322,4.377835512,28.78098869,M,NA,LOCSAT,confirmed,manual,iasp91,77,62,48,0.1674648523,111.2099304,0.5100416304,0
2020p804488,earthquake,2020-10-24T15:51:39Z,2020-10-24T15:54:43Z,177.2654266,-36.67839813,3.749985655,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,46,40,64,0.8410803676,202.0081482,0.8475213549,0
2020p804454,earthquake,2020-10-24T15:33:02Z,2020-10-24T15:37:19Z,178.5889587,-35.41911697,3.667443152,277.4454041,M,NA,LOCSAT,confirmed,manual,iasp91,26,21,3,2.399378061,336.9533691,0.4148296347,0
2020p803954,earthquake,2020-10-24T11:06:46Z,2020-10-24T11:13:17Z,177.612793,-38.27698135,4.206722755,52.36316681,M,NA,LOCSAT,confirmed,manual,iasp91,53,32,118,0.0878265202,42.97496796,0.5354377535,0
2020p803785,earthquake,2020-10-24T09:36:36Z,2020-11-23T00:59:17Z,178.8123169,-36.24781418,3.995273829,120.5059891,M,NA,LOCSAT,confirmed,manual,iasp91,45,37,27,1.373142362,234.2258453,0.583087272,0
2020p802918,earthquake,2020-10-24T01:54:44Z,2020-11-22T22:35:24Z,177.194809,-36.7496109,3.641949281,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,69,58,42,0.7672033906,196.1830139,1.244055179,0
2020p802823,earthquake,2020-10-24T01:04:11Z,2020-11-22T21:58:53Z,174.9487,-40.48338318,4.731594812,33.1896553,M,NA,LOCSAT,confirmed,manual,iasp91,37,28,14,0.2127051502,63.3477478,0.3914858944,0
2020p802802,earthquake,2020-10-24T00:52:54Z,2020-10-24T00:59:13Z,177.3503571,-36.57147217,3.654263137,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,13,32,0.9549067616,221.2658234,1.163655497,0
2020p802789,earthquake,2020-10-24T00:45:47Z,2020-11-22T21:45:53Z,179.082016,-35.07527161,3.76726493,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,12,2.559710026,253.6743622,1.046661458,0
2020p802179,earthquake,2020-10-23T19:21:26Z,2020-11-22T05:26:12Z,177.3036194,-36.66903687,3.714400774,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,21,17,0.8534502387,203.7527313,1.304329166,0
2020p800776,earthquake,2020-10-23T06:53:58Z,2020-11-22T03:14:05Z,177.2910614,-36.69895554,3.726968786,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,19,14,0.8226376772,201.8899994,0.8954789479,0
2020p800620,earthquake,2020-10-23T05:30:16Z,2020-11-20T03:41:18Z,-179.1209869,-35.74361801,3.728025587,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,15,9,2.751862526,254.2764282,1.348604685,0
2020p800576,earthquake,2020-10-23T05:07:00Z,2020-11-20T03:05:15Z,177.1793823,-36.73340607,3.629856146,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,46,30,22,0.7832577229,196.5015106,1.077330419,0
2020p800006,earthquake,2020-10-23T00:02:27Z,2020-11-20T02:25:53Z,179.2363892,-34.83718109,3.806315484,228.5033875,M,NA,LOCSAT,confirmed,manual,iasp91,29,17,12,2.821512938,299.1027679,0.6737711907,0
2020p798847,earthquake,2020-10-22T13:45:19Z,2020-11-17T04:42:06Z,179.9628601,-34.59091187,3.913440031,271.2292786,M,NA,LOCSAT,confirmed,manual,iasp91,36,27,19,3.254448414,331.5491028,0.8804709461,0
2020p796954,earthquake,2020-10-21T20:56:35Z,2020-11-17T02:54:33Z,179.6625824,-34.49693298,4.890039684,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,29,21,3.250286818,141.583992,1.018655441,0
2020p795062,earthquake,2020-10-21T04:06:37Z,2020-11-17T01:52:52Z,-178.9568939,-33.23029709,4.382851932,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,7,4.054302692,191.418438,2.743413354,0
2020p791162,earthquake,2020-10-19T17:31:20Z,2020-11-15T22:21:36Z,177.1137085,-36.85029984,4.016942074,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,67,51,38,0.6685500145,188.4106674,0.9365133752,0
2020p790888,earthquake,2020-10-19T15:04:57Z,2020-11-15T22:10:40Z,179.542572,-33.79185486,4.805850033,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,1,3.894371271,300.3618622,2.21750264,0
