publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2021p656370,earthquake,2021-08-31T20:33:45Z,2021-09-27T23:17:16Z,179.9012299,-37.37145233,3.638813784,18.94039726,MLv,NA,LOCSAT,confirmed,manual,iasp91,48,31,18,1.2623353,289.8490143,0.49838805,0.1799305678
2021p656297,earthquake,2021-08-31T19:55:25Z,2021-08-31T19:58:52Z,176.5840759,-38.76639175,3.557167751,37.51022339,M,NA,LOCSAT,confirmed,manual,iasp91,44,35,79,0.1466283053,25.60482788,0.5139700942,0
2021p656065,earthquake,2021-08-31T17:51:57Z,2021-09-27T23:06:42Z,177.5958405,-38.20907974,3.744227054,35.75696182,MLv,NA,LOCSAT,confirmed,manual,iasp91,68,53,37,0.1357382536,67.7376461,0.4873536705,0.2300760658
2021p653688,earthquake,2021-08-30T20:45:16Z,2021-09-24T04:41:45Z,172.2999725,-41.42342758,4.01685642,4.360214233,M,NA,LOCSAT,confirmed,manual,iasp91,47,31,13,0.3036600053,138.7645912,1.290254236,0
2021p653650,earthquake,2021-08-30T20:25:08Z,2021-09-24T04:22:58Z,178.5389709,-36.86050415,4.047891173,21.66938591,M,NA,LOCSAT,confirmed,manual,iasp91,41,36,23,0.7246201634,248.725296,0.4778145434,0
2021p650671,earthquake,2021-08-29T17:56:45Z,2021-09-24T02:33:36Z,179.4088135,-33.0453949,4.05354882,394.7754822,mB,NA,LOCSAT,confirmed,manual,iasp91,18,13,2,4.831683159,348.5444946,0.4552644263,0.2332381895
2021p648464,earthquake,2021-08-28T22:21:07Z,2021-09-23T23:19:41Z,179.8243103,-33.60918808,4.498469602,413.6820984,mB,NA,LOCSAT,confirmed,manual,iasp91,42,30,5,4.354427338,328.385498,1.471928336,0.1513533748
2021p647960,earthquake,2021-08-28T17:53:07Z,2021-08-28T17:56:07Z,179.8222351,-37.61202621,3.535539885,60.73962402,MLv,NA,LOCSAT,confirmed,manual,iasp91,36,25,24,1.135042667,300.2365417,0.5268904317,0.1739737613
2021p647287,not locatable,2021-08-28T11:53:59Z,2021-09-23T04:52:04Z,179.432312,-35.24678802,3.877972142,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,5,2.694785118,346.2854462,0.9384402845,0
2021p647035,earthquake,2021-08-28T09:39:54Z,2021-09-23T03:09:44Z,178.8900604,-34.62054825,3.536708982,290.286377,M,NA,LOCSAT,confirmed,manual,iasp91,25,17,6,3.215040684,342.1651764,0.6021433594,0
