publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p740427,earthquake,2016-09-30T22:59:44Z,2016-10-28T03:11:03Z,174.5964966,-41.09365463,4.264976904,33.80489349,M,NA,LOCSAT,confirmed,manual,iasp91,47,39,31,0.2301607877,57.80784607,0.5831586659,0
2016p739541,earthquake,2016-09-30T15:07:31Z,2016-10-28T02:50:27Z,178.8071747,-36.09581375,4.073122852,231.243515,M,NA,LOCSAT,confirmed,manual,iasp91,102,90,67,1.51774013,294.537674,0.7811418085,0
2016p738411,earthquake,2016-09-30T05:05:37Z,2016-10-28T02:09:42Z,179.247879,-37.25913239,4.091515116,14.4872942,M,NA,LOCSAT,confirmed,manual,iasp91,113,107,79,0.8082586527,276.4580688,0.9163606996,0
2016p732435,outside of network interest,2016-09-27T23:59:23Z,2016-10-27T21:13:55Z,-179.7998352,-34.36876678,4.403663039,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,11,7,3.537456751,184.3133755,2.060364165,0
2016p732207,outside of network interest,2016-09-27T21:56:41Z,2016-10-27T20:56:41Z,-177.9732361,-32.55791855,4.785918154,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,25,4,3.285773277,207.1120209,1.925539711,0
2016p732201,outside of network interest,2016-09-27T21:53:36Z,2016-10-27T21:04:46Z,-177.8008728,-32.52721024,4.998589471,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,15,5,3.256453514,211.0111389,2.035433722,0
2016p730934,outside of network interest,2016-09-27T10:40:22Z,2016-10-27T04:03:30Z,-178.3368073,-32.44690323,4.887948554,33,M,operator assigned,LOCSAT,confirmed,manual,tab,24,16,13,3.194895029,197.5665345,2.109748669,0
2016p730696,outside of network interest,2016-09-27T08:33:56Z,2016-10-27T03:08:16Z,-178.1398621,-32.65574646,4.553444946,33,M,operator assigned,LOCSAT,confirmed,manual,tab,65,43,28,3.388261795,202.8257265,2.08904563,0
2016p730622,outside of network interest,2016-09-27T07:54:36Z,2016-10-27T02:31:18Z,-178.8154907,-32.30910873,4.777546605,33,M,operator assigned,LOCSAT,confirmed,manual,tab,30,16,13,3.13350296,186.2342997,2.128530556,0
2016p730262,earthquake,2016-09-27T04:44:01Z,2016-10-27T02:15:01Z,179.196991,-37.01523972,3.759682019,20,M,operator assigned,LOCSAT,confirmed,manual,tab,72,69,49,0.8957635164,275.2105103,0.7035809177,0
2016p729278,earthquake,2016-09-26T19:59:52Z,2016-10-26T03:40:13Z,-179.3761444,-38.25101471,3.594485151,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,19,12,1.796729803,230.1759644,1.033890082,0
2016p727623,earthquake,2016-09-26T05:17:32Z,2016-10-26T02:18:21Z,178.9277954,-37.42869568,4.492408322,15.97799301,M,NA,LOCSAT,confirmed,manual,iasp91,104,95,72,0.5117331147,269.1837311,0.6913587202,0
2016p727392,outside of network interest,2016-09-26T03:13:32Z,2016-10-26T01:28:18Z,-178.8245392,-32.32234192,4.976541941,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,17,10,3.148195982,186.1377439,1.201767295,0
2016p726426,earthquake,2016-09-25T18:39:55Z,2016-10-25T04:47:35Z,179.185318,-37.12635803,3.620796824,20,M,operator assigned,LOCSAT,confirmed,manual,iasp91,64,58,32,0.8244513869,274.9366913,0.746467681,0
