publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p242592,outside of network interest,2017-03-31T18:12:37Z,2017-04-30T05:42:21Z,-178.3030548,-34.31267166,3.835223815,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,19,10,4.251966953,349.79245,1.136502149,0
2017p239617,earthquake,2017-03-30T15:47:54Z,2017-04-28T01:26:59Z,164.9773865,-48.91343307,4.231031607,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,3,2.906343222,332.7707405,1.061515,0
2017p237835,earthquake,2017-03-29T23:58:49Z,2017-03-30T01:37:27Z,175.6699444,-38.93457219,4.487705646,6.40625,M,NA,NonLinLoc,confirmed,manual,nz3drx,13,10,7,0.04589957491,140.7678415,0.2488512681,0
2017p236325,outside of network interest,2017-03-29T10:34:00Z,2017-04-26T04:25:25Z,179.7322998,-34.59451294,4.428355,151.1024323,M,NA,LOCSAT,confirmed,manual,iasp91,47,35,25,3.178686857,175.9028759,1.095695756,0
2017p236250,earthquake,2017-03-29T09:54:00Z,2017-03-29T19:50:20Z,173.3590555,-42.51636485,4.023197661,5.234375,M,NA,NonLinLoc,confirmed,manual,nz3drx,20,13,11,0.1668039147,154.905877,0.5852107859,0
2017p236227,earthquake,2017-03-29T09:41:49Z,2017-03-29T19:54:32Z,173.6616821,-42.13360214,3.546839323,6.721252441,M,NA,LOCSAT,confirmed,manual,iasp91,23,15,13,0.2965247333,132.6690216,0.6562843868,0
2017p235969,earthquake,2017-03-29T07:25:24Z,2017-04-26T03:23:48Z,178.8996887,-35.72602463,3.864235245,167.9387207,M,NA,LOCSAT,confirmed,manual,iasp91,26,16,12,1.893695831,276.041687,0.6724257332,0
2017p235495,earthquake,2017-03-29T03:12:05Z,2017-03-29T04:24:32Z,175.6827393,-38.91820908,3.511194117,2.979174614,M,NA,LOCSAT,confirmed,manual,iasp91,18,14,6,0.05739016831,139.3077536,0.3340963108,0
2017p234834,earthquake,2017-03-28T21:19:37Z,2017-03-28T23:59:18Z,173.5342712,-42.4426918,3.777897599,8.369906425,M,NA,LOCSAT,confirmed,manual,iasp91,21,15,13,0.02691965736,178.5649529,0.5382112614,0
2017p234781,outside of network interest,2017-03-28T20:51:20Z,2017-04-27T03:26:19Z,-178.9122314,-33.38271332,4.270579812,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,20,10,4.194704056,191.8992777,2.365371617,0
2017p231832,outside of network interest,2017-03-27T18:41:08Z,2017-04-27T03:11:22Z,179.1849976,-34.66371155,4.338984279,157.8027649,M,NA,LOCSAT,confirmed,manual,iasp91,33,24,48,2.978667974,300.5702972,2.395598601,0
2017p229269,earthquake,2017-03-26T19:54:57Z,2017-03-26T19:59:40Z,177.6560516,-37.15184021,3.907423771,87.32749939,M,NA,LOCSAT,confirmed,manual,iasp91,44,38,30,0.5274506807,204.4256287,0.4852397482,0
2017p228964,earthquake,2017-03-26T17:13:40Z,2017-03-26T20:27:51Z,173.4071045,-41.44185257,3.625172337,74.4210434,M,NA,LOCSAT,confirmed,manual,iasp91,33,21,17,0.2255150527,53.82092285,0.6854406553,0
2017p228807,earthquake,2017-03-26T15:48:33Z,2017-04-21T03:57:10Z,179.3584137,-35.14831161,3.675384031,274.3644104,M,NA,LOCSAT,confirmed,manual,iasp91,67,60,32,2.896017551,312.5630188,0.7885832617,0
2017p228298,earthquake,2017-03-26T11:17:29Z,2017-03-27T01:09:24Z,175.0101428,-40.0876644,4.253273682,30.078125,M,NA,NonLinLoc,confirmed,manual,nz3drx,45,38,134,0.3314119838,78.50417975,0.6368173108,0
2017p225881,earthquake,2017-03-25T13:49:44Z,2017-04-20T06:53:14Z,174.2232056,-39.49477005,3.951810764,203.8977814,M,NA,LOCSAT,confirmed,manual,iasp91,116,104,78,0.1431438029,63.03479004,0.467997058,0
2017p222386,earthquake,2017-03-24T06:47:37Z,2017-03-24T09:20:08Z,178.0372009,-36.18857193,3.706687252,184.7377167,M,NA,LOCSAT,confirmed,manual,iasp91,64,59,40,1.387994766,255.9060974,1.008841158,0
2017p220761,earthquake,2017-03-23T16:21:13Z,2017-04-20T03:00:02Z,178.7522583,-35.19742966,3.805545004,246.644043,M,NA,LOCSAT,confirmed,manual,iasp91,40,22,14,2.387311935,288.7332611,1.166816027,0
2017p219803,earthquake,2017-03-23T07:51:51Z,2017-03-23T08:08:07Z,174.9175873,-40.99907303,4.828048828,54.30885315,M,NA,LOCSAT,confirmed,manual,iasp91,32,29,126,0.1381889433,73.2164917,1.584182789,0
2017p217600,earthquake,2017-03-22T12:17:38Z,2017-03-22T19:43:14Z,174.1844482,-41.60588837,4.089867718,19.7035408,M,NA,LOCSAT,confirmed,manual,iasp91,34,27,21,0.1446958929,83.52469635,0.670594513,0
2017p217601,earthquake,2017-03-22T12:17:37Z,2017-04-19T05:44:55Z,174.1513824,-41.60281372,3.88681751,24.9938736,M,NA,LOCSAT,confirmed,manual,iasp91,19,11,8,0.1533909142,96.76194,0.6092674972,0
2017p214862,earthquake,2017-03-21T11:58:45Z,2017-04-19T02:34:07Z,179.8942566,-37.57730103,4.522567737,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,42,35,27,1.198015451,224.8207092,0.8885454866,0
2017p214749,earthquake,2017-03-21T10:58:19Z,2017-03-21T11:04:52Z,174.2612915,-41.7156868,4.351518008,12.02960491,M,NA,LOCSAT,confirmed,manual,iasp91,34,29,23,0.04869785905,136.3991852,0.5707711724,0
2017p213195,earthquake,2017-03-20T21:10:24Z,2017-03-20T21:27:05Z,174.6039124,-40.14214706,3.669632275,4.563036442,M,NA,LOCSAT,confirmed,manual,iasp91,76,70,54,0.4856581092,76.21327209,0.7232779537,0
2017p212139,earthquake,2017-03-20T11:47:58Z,2017-03-20T20:56:55Z,174.6096497,-40.14334869,3.744217718,5.204292297,M,NA,LOCSAT,confirmed,manual,iasp91,73,65,49,0.483967483,75.94729614,0.6662810081,0
2017p209420,outside of network interest,2017-03-19T11:38:11Z,2017-04-18T04:47:00Z,-178.2516022,-33.3790741,5.43622263,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,15,4.114127636,204.3711042,0.7803818258,0
2017p208236,earthquake,2017-03-19T01:08:15Z,2017-03-19T17:55:07Z,173.843811,-42.29037476,3.80491484,11.35271454,M,NA,LOCSAT,confirmed,manual,iasp91,28,21,17,0.2584886253,165.0761375,0.4056656729,0
2017p207955,outside of network interest,2017-03-18T22:37:33Z,2017-04-17T02:36:55Z,-178.2312469,-34.35318375,4.135010215,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,43,24,10,4.25894928,308.6947021,1.890684931,0
2017p207675,earthquake,2017-03-18T20:09:45Z,2017-03-18T20:19:34Z,176.2540283,-40.37775803,4.526472337,28.94654465,M,NA,LOCSAT,confirmed,manual,iasp91,60,48,36,0.1033257023,111.8990326,0.5347968909,0
2017p206965,earthquake,2017-03-18T13:51:09Z,2017-03-18T18:07:48Z,173.6068726,-42.41706467,3.59512311,18.92048264,M,NA,LOCSAT,confirmed,manual,iasp91,36,29,23,0.0502936244,141.6431427,0.6912936413,0
2017p204996,earthquake,2017-03-17T20:22:01Z,2017-03-18T18:00:33Z,177.3990631,-38.77980042,4.242209773,32.30037308,M,NA,LOCSAT,confirmed,manual,iasp91,41,26,20,0.04626923054,64.84703064,0.4828099956,0
2017p202973,earthquake,2017-03-17T02:24:32Z,2017-03-17T02:32:34Z,175.0140381,-40.07642365,3.72935996,20.78641319,M,NA,LOCSAT,confirmed,manual,iasp91,61,42,32,0.3221395612,128.9257812,0.4963104964,0
2017p202211,outside of network interest,2017-03-16T19:37:32Z,2017-04-16T04:32:59Z,-179.1452179,-35.63572693,4.827174327,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,39,34,26,2.81081152,319.0329895,0.9877095452,0
2017p202160,outside of network interest,2017-03-16T19:10:27Z,2017-04-16T04:29:49Z,-179.4527893,-35.36686707,4.319452144,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,17,13,2.839318752,347.2249756,0.6444967221,0
2017p202011,outside of network interest,2017-03-16T17:51:04Z,2017-04-10T05:57:59Z,-179.2712708,-35.6117897,4.087159681,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,52,37,17,2.754748583,262.1136932,1.479130273,0
2017p200520,earthquake,2017-03-16T04:37:03Z,2017-03-16T04:48:20Z,173.9339905,-42.32136536,3.792326253,12.03745842,M,NA,LOCSAT,confirmed,manual,iasp91,42,37,29,0.3076299727,150.0466194,0.6153138978,0
2017p199438,earthquake,2017-03-15T19:00:46Z,2017-03-15T19:24:49Z,173.5529633,-42.41497803,3.565051897,13.01787567,M,NA,LOCSAT,confirmed,manual,iasp91,30,23,19,0.01041004341,140.7946892,0.8037877804,0
2017p199039,outside of network interest,2017-03-15T15:27:36Z,2017-04-13T05:25:18Z,-179.6198425,-33.42977524,4.718351405,20.21686554,M,NA,LOCSAT,confirmed,manual,iasp91,65,45,31,4.401804447,178.8284359,2.077867404,0
2017p198914,outside of network interest,2017-03-15T14:20:00Z,2017-04-13T05:09:14Z,179.6290131,-32.82240295,5.069661087,406.8005981,M,NA,LOCSAT,confirmed,manual,iasp91,19,11,1,4.85136795,336.5947418,1.329552727,0
