publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p407360,earthquake,2018-05-31T17:20:59Z,2018-06-04T23:51:30Z,178.4555969,-35.2069664,4.102261307,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,41,28,22,2.353635311,272.2864838,1.219773313,0
2018p405343,earthquake,2018-05-30T23:27:06Z,2018-06-04T21:29:07Z,168.2843933,-44.36657333,3.714060955,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,15,13,0.3995766938,191.289875,0.8750803531,0
2018p405340,earthquake,2018-05-30T23:25:40Z,2018-06-04T21:19:08Z,168.2999878,-44.38379288,3.682008942,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,15,0.3939720988,185.9325562,0.7948023047,0
2018p404191,earthquake,2018-05-30T13:12:38Z,2018-06-04T21:04:45Z,-179.4518433,-41.22539139,4.587264742,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,78,56,36,2.894600868,171.1038055,1.309632172,0
2018p403806,earthquake,2018-05-30T09:48:23Z,2018-05-30T20:17:23Z,174.2453766,-41.64389038,3.852904554,8.086803436,M,NA,LOCSAT,confirmed,manual,iasp91,31,20,16,0.1076672673,107.9666061,0.496548504,0
2018p402334,outside of network interest,2018-05-29T20:42:46Z,2018-05-30T01:47:09Z,-179.8116608,-33.06111908,4.510395422,270.9198608,M,NA,LOCSAT,confirmed,manual,iasp91,35,22,14,4.119484425,172.33881,1.421253404,0
2018p399860,earthquake,2018-05-28T22:45:37Z,2018-05-28T22:59:38Z,175.9869843,-40.40522003,4.00053226,17.18725967,M,NA,LOCSAT,confirmed,manual,iasp91,35,21,17,0.1498181969,45.82740021,0.718702544,0
2018p399844,earthquake,2018-05-28T22:36:54Z,2018-05-28T22:55:17Z,167.4607849,-45.12020874,4.132270687,50.87059402,M,NA,LOCSAT,confirmed,manual,iasp91,27,18,14,0.4071006775,184.6044388,0.9300509439,0
2018p399199,outside of network interest,2018-05-28T16:52:47Z,2018-05-31T02:24:34Z,-178.5696869,-32.72728729,4.821206338,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,47,31,13,3.49904871,194.311409,2.840695259,0
2018p394732,earthquake,2018-05-27T01:13:12Z,2018-05-27T20:27:58Z,167.3456573,-45.13685989,4.58867646,69.78260803,M,NA,LOCSAT,confirmed,manual,iasp91,23,14,12,0.3548018336,197.7497444,0.476700229,0
2018p394697,earthquake,2018-05-27T00:54:39Z,2018-05-27T20:39:28Z,174.4313354,-39.98746109,3.936245598,113.4543762,M,NA,LOCSAT,confirmed,manual,iasp91,39,27,21,0.4857824445,117.7263031,0.2514625928,0
2018p394012,outside of network interest,2018-05-26T18:49:16Z,2018-05-29T21:51:59Z,-179.3754272,-33.02067566,4.422007524,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,16,8,3.949050426,181.2277775,1.431225236,0
2018p384233,outside of network interest,2018-05-23T03:58:50Z,2018-05-28T21:03:46Z,-179.1198425,-33.39097977,4.186356599,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,7,3,4.242189884,189.4257097,1.196138208,0
2018p383115,earthquake,2018-05-22T18:03:59Z,2018-05-25T02:49:27Z,176.3282166,-40.37360001,3.71179866,17.60471153,M,NA,LOCSAT,confirmed,manual,iasp91,33,23,14,0.0302126836,61.2529068,0.5303250921,0
2018p383105,earthquake,2018-05-22T17:59:16Z,2018-05-25T02:42:43Z,176.3206482,-40.36657715,4.454102712,17.57847404,M,NA,LOCSAT,confirmed,manual,iasp91,19,10,6,0.1357983053,61.91763306,0.2562912871,0
2018p376505,earthquake,2018-05-20T07:22:04Z,2018-05-24T23:22:23Z,178.2037506,-37.29374313,3.931808503,33.09145355,M,NA,LOCSAT,confirmed,manual,iasp91,60,53,41,0.280272305,224.6277161,0.6272959041,0
2018p375525,earthquake,2018-05-19T22:40:08Z,2018-05-19T22:51:21Z,174.36026,-39.55668259,4.502159448,197.0231171,M,NA,LOCSAT,confirmed,manual,iasp91,112,86,66,0.1017946675,63.51635742,0.5256998876,0
2018p375166,earthquake,2018-05-19T19:28:35Z,2018-05-19T19:43:39Z,176.6968842,-40.33978653,4.01360518,18.78993988,M,NA,LOCSAT,confirmed,manual,iasp91,50,30,24,0.08720744401,189.9719181,0.7751200184,0
2018p374631,earthquake,2018-05-19T14:43:45Z,2018-05-24T03:54:46Z,177.6216278,-36.8044014,3.606945544,161.7412415,M,NA,LOCSAT,confirmed,manual,iasp91,74,62,47,0.933557272,217.368042,0.499825649,0
2018p371831,outside of network interest,2018-05-18T13:51:58Z,2018-05-24T02:57:23Z,-179.3789673,-36.09779358,4.293694473,114.731987,M,NA,LOCSAT,confirmed,manual,iasp91,79,65,42,2.959298372,203.8010168,1.678968012,0
2018p371524,outside of network interest,2018-05-18T11:06:54Z,2018-05-24T02:51:55Z,179.998642,-33.99192047,3.960270349,341.4891968,M,NA,LOCSAT,confirmed,manual,iasp91,29,20,12,4.029518604,324.4603424,1.269828916,0
2018p370469,earthquake,2018-05-18T01:45:29Z,2018-05-21T04:43:02Z,-178.2952118,-34.67864609,5.889643044,10,M,operator assigned,LOCSAT,confirmed,manual,iasp91,73,54,28,3.980695009,209.6815312,2.676265875,0
2018p370015,earthquake,2018-05-17T21:43:15Z,2018-05-21T04:27:30Z,-178.7565308,-32.4761734,5.766029837,238.2415314,Mw(mB),NA,LOCSAT,confirmed,manual,iasp91,42,36,19,3.28360343,189.2081585,1.461910383,0.4
2018p367561,earthquake,2018-05-16T23:56:57Z,2018-05-21T03:16:40Z,168.3190613,-44.57749939,3.998480064,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,22,18,0.2963142693,142.7493782,0.6639261936,0
2018p367098,outside of network interest,2018-05-16T19:48:54Z,2018-05-21T03:07:29Z,-178.9504089,-33.93206024,4.303751014,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,17,9,4.253921509,195.0516052,1.46870945,0
2018p367002,earthquake,2018-05-16T18:59:03Z,2018-05-21T03:02:39Z,166.7121277,-45.28156281,3.55071224,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,13,8,0.3610447943,230.0732155,0.835255919,0
2018p366822,outside of network interest,2018-05-16T17:22:14Z,2018-05-21T02:47:14Z,-178.5122528,-34.04214478,5.985975513,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,76,63,48,4.361124516,202.2137394,1.319780816,0
2018p364871,earthquake,2018-05-16T00:03:45Z,2018-05-16T00:19:29Z,175.9677277,-38.3769455,4.257977298,152.0203705,M,NA,LOCSAT,confirmed,manual,iasp91,118,97,75,0.1150521487,43.02090454,0.4904567901,0
2018p362245,earthquake,2018-05-15T00:44:11Z,2018-05-15T01:54:35Z,174.2147522,-41.7623024,4.0782966,9.006388664,M,NA,LOCSAT,confirmed,manual,iasp91,32,18,14,0.2580932975,140.9368286,0.6027627233,0
2018p361858,outside of network interest,2018-05-14T21:17:03Z,2018-05-20T23:36:12Z,179.4796753,-33.82784271,4.030703465,146.837616,M,NA,LOCSAT,confirmed,manual,iasp91,24,13,8,4.075573921,165.2653637,1.813222285,0
2018p361520,outside of network interest,2018-05-14T18:16:52Z,2018-05-20T22:56:58Z,-178.3985138,-32.43212891,4.399604046,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,47,29,16,3.18667078,196.1445818,1.547345838,0
2018p357941,outside of network interest,2018-05-13T10:30:37Z,2018-05-18T02:02:31Z,-177.1733093,-33.114048,4.222435071,161.4558563,M,NA,LOCSAT,confirmed,manual,iasp91,86,65,34,6.120622635,319.9399261,1.215055292,0
2018p357339,earthquake,2018-05-13T05:10:44Z,2018-05-13T05:31:37Z,174.4412079,-41.45840454,3.935731257,10.6426096,M,NA,LOCSAT,confirmed,manual,iasp91,24,17,13,0.2771884501,109.8140411,0.2993889149,0
2018p356381,earthquake,2018-05-12T20:40:01Z,2018-05-12T20:52:04Z,174.1387482,-41.68145752,4.180682326,11.52509975,M,NA,LOCSAT,confirmed,manual,iasp91,31,21,17,0.0878406167,70.88172913,0.5286208948,0
2018p355040,outside of network interest,2018-05-12T08:45:19Z,2018-05-17T21:14:36Z,-178.4051208,-33.35717392,4.787559748,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,24,18,4.103530884,201.3498688,1.254686395,0
2018p354699,earthquake,2018-05-12T05:43:45Z,2018-05-12T05:52:09Z,173.8335266,-42.28655243,4.642584558,10.4217577,M,NA,LOCSAT,confirmed,manual,iasp91,23,16,12,0.2537828088,178.8378792,0.5783484594,0
2018p354341,earthquake,2018-05-12T02:33:08Z,2018-05-16T05:50:27Z,174.2325134,-41.77952194,3.905952985,6.368047237,M,NA,LOCSAT,confirmed,manual,iasp91,39,28,18,0.03353681415,141.3917542,0.7480168701,0
2018p354338,earthquake,2018-05-12T02:31:40Z,2018-05-16T05:52:19Z,174.1923828,-41.76799393,4.109037783,12.13901615,M,NA,LOCSAT,confirmed,manual,iasp91,35,26,119,0.02483714372,137.8448334,0.468509251,0
2018p354261,earthquake,2018-05-12T01:50:45Z,2018-05-16T05:34:33Z,174.2335358,-41.8275528,3.81986383,10.70145988,M,NA,LOCSAT,confirmed,manual,iasp91,51,37,14,0.07108175009,133.3400269,1.013004578,0
2018p352808,outside of network interest,2018-05-11T12:55:15Z,2018-05-16T04:31:51Z,179.9060822,-34.10481644,3.933772123,225.3335419,M,NA,LOCSAT,confirmed,manual,iasp91,78,46,27,4.030283928,175.5421085,3.090930904,0
2018p351159,NA,2018-05-10T22:17:47Z,2018-05-10T22:36:53Z,178.3425293,-35.03549957,4.409696598,469.9724121,MLv,from location,LOCSAT,NA,automatic,iasp91,72,72,53,2.977980614,321.7897186,0.8808374031,0.1405559911
2018p348492,earthquake,2018-05-09T22:36:51Z,2018-05-16T02:28:53Z,165.9590912,-46.33440781,4.07149889,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,17,11,0.5282341242,290.192524,0.7698255494,0
2018p348376,earthquake,2018-05-09T21:34:59Z,2018-05-16T02:19:43Z,173.2033081,-42.57670593,3.99085618,11.95199299,M,NA,LOCSAT,confirmed,manual,iasp91,38,25,16,0.2424625605,100.3630295,0.6945941294,0
2018p347653,earthquake,2018-05-09T15:09:41Z,2018-05-16T01:42:21Z,178.7998199,-37.5058136,4.310669087,24.49372482,M,NA,LOCSAT,confirmed,manual,iasp91,31,23,19,0.3960991502,243.6032257,0.4581460119,0
2018p343776,outside of network interest,2018-05-08T04:43:28Z,2018-05-15T21:08:55Z,179.4567566,-33.76730347,4.039779047,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,15,12,3.900723219,347.476944,0.8640434998,0
2018p342875,outside of network interest,2018-05-07T20:43:33Z,2018-05-15T04:14:29Z,-178.9694061,-33.80760574,4.09373646,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,14,7,4.353075027,193.8119946,1.654366961,0
2018p342654,outside of network interest,2018-05-07T18:45:38Z,2018-05-15T04:51:36Z,-177.8093567,-34.7713623,4.403200967,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,16,10,4.198627949,175.4796295,2.393122295,0
2018p342250,earthquake,2018-05-07T15:10:42Z,2018-05-15T04:42:54Z,-179.9981995,-35.05143356,4.032831837,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,25,16,2.855315685,295.9468384,1.207667976,0
2018p339588,earthquake,2018-05-06T15:32:51Z,2018-05-15T03:47:44Z,179.2154541,-37.0165596,3.609149107,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,66,52,37,0.9066836834,275.5917511,0.7990791132,0
2018p338164,earthquake,2018-05-06T02:53:43Z,2018-05-15T03:33:15Z,-179.7491608,-35.13700104,4.470856658,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,29,23,2.88456893,298.31987,0.9564048767,0
2018p335309,earthquake,2018-05-05T01:33:05Z,2018-05-15T02:38:42Z,167.5610962,-45.64109421,3.962212929,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,37,26,18,0.3363399804,73.59499836,0.7727338725,0
2018p331553,earthquake,2018-05-03T16:11:47Z,2018-05-03T21:04:11Z,172.0751495,-40.80029678,3.883484032,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,20,16,0.7102754116,208.9514389,0.6324717833,0
2018p330063,earthquake,2018-05-03T02:58:03Z,2018-05-14T23:27:28Z,169.5259399,-44.08687592,3.992658807,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,17,10,0.2550997138,102.9851189,0.5922065075,0
2018p328963,earthquake,2018-05-02T17:11:49Z,2018-05-14T23:04:47Z,174.2710266,-41.72980881,4.419576804,11.09058571,M,NA,LOCSAT,confirmed,manual,iasp91,48,39,26,0.04691709206,138.0816193,0.6694697998,0
2018p328394,earthquake,2018-05-02T12:08:43Z,2018-05-02T12:20:33Z,174.0644836,-41.87633133,4.338719995,10.0186615,M,NA,LOCSAT,confirmed,manual,iasp91,38,27,21,0.169254899,143.2301636,0.8490582082,0
2018p326376,earthquake,2018-05-01T18:13:07Z,2018-05-01T19:07:20Z,165.8538818,-47.63740158,4.570664228,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,2,1.663124919,321.5878696,1.119974453,0
