publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2021p902610,earthquake,2021-11-30T23:10:12Z,2021-11-30T23:27:57Z,-179.5191498,-33.07629776,4.694053158,100,mB,operator assigned,LOCSAT,preliminary,manual,iasp91,14,12,9,4.041666508,178.7907276,0.5160231346,0.1767000892
2021p902557,earthquake,2021-11-30T22:41:48Z,2021-11-30T23:17:08Z,179.8349915,-32.43179703,4.789730361,259.4628906,mB,NA,LOCSAT,confirmed,manual,iasp91,29,24,39,3.702540874,159.8128242,0.990122186,0.1643991393
2021p902115,earthquake,2021-11-30T18:46:37Z,2021-11-30T18:55:07Z,178.1429138,-36.03590012,3.564813125,203.2602844,MLv,NA,LOCSAT,confirmed,manual,iasp91,22,16,25,1.529091835,269.5066986,0.5325134887,0.2599391572
2021p901163,earthquake,2021-11-30T10:19:05Z,2021-11-30T15:54:27Z,179.9984741,-33.71871567,3.506499535,334.04245,MLv,NA,LOCSAT,confirmed,manual,iasp91,15,11,5,4.075041294,349.6246948,0.4797659754,0.2255531922
2021p899533,earthquake,2021-11-29T19:51:11Z,2021-11-29T20:00:33Z,169.5315857,-44.66132736,3.837042334,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,26,21,0.2792436481,48.59857178,0.488206598,0
2021p899401,earthquake,2021-11-29T18:40:14Z,2021-11-29T23:44:24Z,-179.1574249,-33.72896194,4.074193355,33,M,operator assigned,LOCSAT,preliminary,manual,iasp91,9,9,6,4.69907093,309.4261017,0.3138444224,0
2021p899382,earthquake,2021-11-29T18:29:48Z,2021-11-29T23:15:49Z,-178.5216217,-33.39321518,5.180639203,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,24,18,4.150454044,199.3662815,0.7990186118,0
2021p899370,earthquake,2021-11-29T18:23:42Z,2021-11-29T19:17:24Z,-178.3779297,-33.37332153,6.017700386,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,35,34,22,4.117272377,198.0602345,0.8978044605,0.1038526693
2021p899062,earthquake,2021-11-29T15:40:20Z,2021-11-29T16:28:57Z,165.4885712,-47.21719742,3.639173317,12,M,operator assigned,LOCSAT,preliminary,manual,iasp91,17,12,3,1.333648086,317.8200378,0.7670416071,0
2021p898762,earthquake,2021-11-29T13:00:27Z,2021-11-29T13:07:46Z,165.4042664,-47.20001221,4.160291185,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,14,8,1.357056379,318.7109375,0.8515943082,0.3607697399
2021p898697,earthquake,2021-11-29T12:26:06Z,2021-11-29T12:37:55Z,165.2115326,-47.1399765,3.878075926,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,6,1.404599309,319.6971893,0.5977199896,0.3418588583
2021p895721,earthquake,2021-11-28T10:00:32Z,2021-11-28T10:05:02Z,178.9094543,-37.1645813,3.977596016,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,25,91,0.6231201291,274.2241974,0.8360406506,0
2021p893468,earthquake,2021-11-27T13:59:22Z,2021-11-27T14:05:01Z,-178.8931885,-32.89783859,4.45615647,100,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,8,3.719243288,188.4208927,0.6460867219,0.1854284521
