publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p488063,earthquake,2019-06-30T13:59:38Z,2019-07-29T03:22:30Z,-178.2828674,-34.92162704,4.269296955,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,13,10,3.813380957,329.605545,0.8443934178,0
2019p486000,earthquake,2019-06-29T19:40:16Z,2019-07-28T01:31:27Z,179.8464355,-33.02893829,4.046879673,408.3335876,mB,NA,LOCSAT,confirmed,manual,iasp91,17,14,7,5.008584023,346.2422791,0.8470296552,0.2883945221
2019p484643,earthquake,2019-06-29T07:37:35Z,2019-07-26T05:17:09Z,178.9412689,-35.28063965,3.702618193,204.5236206,M,NA,LOCSAT,confirmed,manual,iasp91,46,29,17,2.333865166,305.7585907,0.8728808535,0
2019p484434,earthquake,2019-06-29T05:46:28Z,2019-07-26T05:11:33Z,-178.7597961,-34.25890732,4.024610341,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,16,8,4.066084862,309.9644775,1.166180805,0.06418828773
2019p483616,earthquake,2019-06-28T22:30:59Z,2019-06-28T22:34:31Z,175.8807678,-38.67072296,3.59891461,132.4359894,M,NA,LOCSAT,confirmed,manual,iasp91,49,45,96,0.06023521349,47.05743408,0.310559574,0
2019p483297,earthquake,2019-06-28T19:39:47Z,2019-07-26T04:50:24Z,-178.5982056,-33.0485878,4.417898531,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,28,16,6,5.347651958,315.5934143,1.059825885,0.1258306047
2019p482508,earthquake,2019-06-28T12:40:00Z,2019-07-26T04:13:42Z,-178.361145,-33.89419174,4.880724753,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,43,28,13,4.554198265,312.2354889,1.027273969,0.1680584234
2019p482440,earthquake,2019-06-28T12:03:15Z,2019-07-26T04:06:54Z,179.6794128,-33.40528107,4.371539698,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,4,4.522976875,304.2651367,1.990302051,0.1981277649
2019p481406,earthquake,2019-06-28T02:53:17Z,2019-07-26T03:46:43Z,174.8062897,-39.22096252,4.159328793,21.32344818,M,NA,LOCSAT,confirmed,manual,iasp91,46,39,30,0.1034062281,47.99942017,0.4044117499,0
2019p481194,earthquake,2019-06-28T01:00:33Z,2019-06-28T01:04:50Z,174.9033661,-39.05731964,4.18062088,189.9603882,M,NA,LOCSAT,confirmed,manual,iasp91,69,58,101,0.1311372817,86.57504272,0.4451296704,0
