publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2023p799864,earthquake,2023-10-23T22:47:59Z,2023-11-08T20:33:54Z,176.631012,-39.94309998,3.624075459,17.64062309,MLv,NA,LOCSAT,confirmed,manual,iasp91,39,27,72,0.03590460494,64.16656876,0.4229979136,0.1978973233
2023p799789,earthquake,2023-10-23T22:07:46Z,2023-10-23T22:19:48Z,174.1670837,-41.05862045,4.047600622,32.73892593,MLv,NA,LOCSAT,confirmed,manual,iasp91,38,30,35,0.1726043522,52.81658936,0.4233438745,0.1824524993
2023p798983,earthquake,2023-10-23T14:57:41Z,2023-11-08T20:28:40Z,179.6882324,-34.8519783,3.649595325,100,MLv,operator assigned,LOCSAT,preliminary,manual,iasp91,12,12,1,2.926354408,345.6426697,0.3693838844,0
2023p798824,earthquake,2023-10-23T13:33:00Z,2023-11-08T20:59:15Z,179.339035,-34.90700531,3.58845633,256.9992676,MLv,NA,LOCSAT,preliminary,manual,iasp91,15,12,2,3.108585119,335.4116669,0.71865927,0.5453131627
2023p798327,earthquake,2023-10-23T09:09:04Z,2023-11-08T22:57:44Z,171.7832947,-42.73765182,5.141187882,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,31,20,112,0.2502634227,53.42201954,0.4975290588,0
2023p796871,earthquake,2023-10-22T20:13:02Z,2023-11-08T00:22:59Z,167.778656,-44.87627411,3.580909656,35.61389542,MLv,NA,LOCSAT,confirmed,manual,iasp91,29,21,11,0.2285850793,151.3567772,0.6629807629,0.4194331897
2023p794705,earthquake,2023-10-22T00:58:25Z,2023-11-08T00:27:39Z,-178.9008331,-33.87784958,3.695769961,100,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,0,4.321490765,310.4349823,0.9635230947,0.4
2023p794193,earthquake,2023-10-21T20:26:04Z,2023-11-07T01:46:01Z,-179.8756561,-37.12543488,3.74621158,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,22,8,1.512834549,292.2860718,0.3927987152,0.2040440309
2023p793927,earthquake,2023-10-21T18:04:48Z,2023-11-07T01:57:08Z,-179.8420258,-37.11815262,4.02690223,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,47,35,26,1.540660977,291.6521301,0.758124353,0.2096763856
2023p793886,NA,2023-10-21T17:42:56Z,2023-10-21T17:49:05Z,179.2687988,-39.41603851,3.660081285,282.1725159,M,from location,LOCSAT,NA,automatic,iasp91,10,10,6,1.933028698,352.952179,1.019583589,0
