publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2204598,earthquake,2003-08-27T01:42:54Z,2010-01-13T22:20:00Z,166.94679,-45.31444,5.4,23.5951,Mw,NA,GROPE,reviewed,manual,nz1dr,34,18,0,0.046,140,0.1554,0
2106314,earthquake,2003-08-27T01:29:40Z,2010-01-13T22:20:00Z,166.67938,-45.48821,5.1,16.9034,Mw,NA,GROPE,reviewed,manual,nz1dr,20,12,0,0.209,274,0.23253,0
2214737,earthquake,2003-08-26T23:56:27Z,2006-12-22T10:04:00Z,166.6344,-45.46336,5.4,20.3025,Mw,NA,GROPE,reviewed,manual,nz1dr,27,14,0,0.207,278,0.23769,0
2281164,earthquake,2003-08-23T09:13:54Z,2010-01-13T22:17:00Z,166.92171,-45.30721,5.5,27.5433,Mw,NA,GROPE,reviewed,manual,nz1dr,18,7,0,0.089,208,0.27622,0
2254800,earthquake,2003-08-22T15:29:33Z,2010-01-13T22:16:00Z,166.9908,-45.18609,5,20,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,20,9,0,0.393,276,0.35493,0
2218435,earthquake,2003-08-22T00:02:21Z,2010-01-13T22:15:00Z,166.96577,-45.06562,5.2,20,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,13,7,0,0.508,267,0.43661,0
2206498,earthquake,2003-08-21T19:56:22Z,2010-01-13T22:15:00Z,166.80202,-45.28997,5.3,20,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,0,0.408,278,0.18572,0
2190619,earthquake,2003-08-21T16:50:04Z,2010-01-13T22:14:00Z,167.09016,-45.03076,5.003,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,8,0.59,274,0.79328,0.159
2169849,earthquake,2003-08-21T14:12:27Z,2010-01-13T22:14:00Z,166.81523,-45.35921,6.1,23.8345,Mw,NA,GROPE,reviewed,manual,nz1dr,14,9,0,0.365,279,0.21425,0
2151036,earthquake,2003-08-21T12:51:00Z,2010-01-13T22:14:00Z,166.77095,-45.38336,5.082,20.1431,ML,NA,GROPE,reviewed,manual,nz1dr,17,7,12,0.383,283,0.1864,0.163
2150536,earthquake,2003-08-21T12:45:40Z,2010-01-13T22:14:00Z,166.94803,-45.19495,5.883,24.5543,ML,NA,GROPE,reviewed,manual,nz1dr,17,9,15,0.402,260,0.14003,0.24
2150117,earthquake,2003-08-21T12:41:47Z,2010-01-13T22:14:00Z,166.91058,-45.22326,5.075,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,8,11,0.603,272,0.2529,0.129
2147840,earthquake,2003-08-21T12:28:55Z,2010-01-13T22:14:00Z,166.89758,-45.15761,5.529,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,10,0.453,254,0.36077,0.243
2147522,earthquake,2003-08-21T12:28:46Z,2010-01-13T22:14:00Z,166.89207,-45.21917,5.018,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,6,0.915,281,0.42749,0.264
2146799,earthquake,2003-08-21T12:22:09Z,2010-01-13T22:14:00Z,166.85042,-45.34546,5.094,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,7,0.349,283,0.2246,0.252
2142171,earthquake,2003-08-21T12:17:05Z,2010-01-13T22:14:00Z,166.72934,-45.15507,5.64,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,9,9,0.534,273,0.50393,0.312
2142599,earthquake,2003-08-21T12:15:44Z,2010-01-13T22:14:00Z,166.99036,-45.00749,5.011,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,3,3,0.659,281,0.67139,0.265
2142586,earthquake,2003-08-21T12:15:20Z,2010-01-13T22:14:00Z,166.4364,-45.35569,5.488,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,7,4,0.616,301,0.46011,0.158
2143709,earthquake,2003-08-21T12:15:04Z,2010-01-13T22:14:00Z,166.88034,-45.1959,5.232,20,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,5,0.632,282,0.52692,0.261
2103645,earthquake,2003-08-21T12:12:49Z,2010-01-13T22:14:00Z,166.83005,-45.19286,7.1,24.3452,Mw,NA,GROPE,reviewed,manual,nz1dr,12,10,0,0.457,270,0.19164,0
2097975,earthquake,2003-08-07T18:17:30Z,2010-01-13T22:13:00Z,176.32715,-38.32939,5.324,115.1389,ML,NA,GROPE,reviewed,manual,nz1dr,54,42,6,0.075,51,0.14606,0.183
2095626,earthquake,2003-08-03T11:46:14Z,2006-12-22T10:00:00Z,175.97893,-40.49393,5.1,52.2434,Mw,NA,GROPE,reviewed,manual,nz1dr,60,48,0,0.175,63,0.20233,0
