publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p858062,earthquake,2016-11-13T11:35:42Z,2017-01-09T21:58:16Z,174.2016602,-41.74907684,5.010202647,8.46213913,M,NA,LOCSAT,confirmed,manual,iasp91,64,39,15,0.009100293741,128.861351,0.7522863416,0
2016p858058,earthquake,2016-11-13T11:33:49Z,2017-01-09T20:00:22Z,174.2102814,-41.81458282,5.45523004,5.496979237,M,NA,LOCSAT,confirmed,manual,iasp91,40,27,14,0.05521317571,139.6346436,1.032320305,0
2016p858055,earthquake,2016-11-13T11:32:07Z,2017-01-09T03:59:09Z,173.6727753,-42.24645996,6.183156744,11.26408863,M,NA,LOCSAT,confirmed,manual,iasp91,46,33,13,0.1793701053,117.0766029,0.8883711431,0
2016p858053,earthquake,2016-11-13T11:30:26Z,2017-01-06T01:54:09Z,173.8280334,-42.14182663,5.108869636,6.452077389,M,NA,LOCSAT,confirmed,manual,iasp91,32,18,7,0.2182857841,158.4146118,0.6472592879,0
2016p858041,earthquake,2016-11-13T11:24:16Z,2017-01-05T21:01:21Z,173.7319031,-42.03785324,5.545570123,7.260608673,M,NA,LOCSAT,confirmed,manual,iasp91,37,26,17,0.203305617,132.5540619,0.6347763517,0
2016p858032,earthquake,2016-11-13T11:19:32Z,2017-01-04T05:16:40Z,173.7016907,-42.02248001,5.318619852,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,120,80,12,0.2189551145,109.7123718,0.9095807757,0
2016p858030,earthquake,2016-11-13T11:18:38Z,2017-01-04T03:46:09Z,173.7884369,-42.01209259,5.03046443,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,48,26,8,0.1545230597,122.1059952,0.7064170129,0
2016p858021,earthquake,2016-11-13T11:12:35Z,2016-12-22T20:52:22Z,173.7769012,-42.42848206,6.026432759,5.603704929,M,NA,LOCSAT,confirmed,manual,iasp91,47,32,6,0.07021899521,196.5944061,0.6078793331,0
2016p858015,earthquake,2016-11-13T11:09:07Z,2016-12-22T20:34:20Z,172.9503479,-42.62915802,5.302367235,9.789445877,M,NA,LOCSAT,confirmed,manual,iasp91,97,62,6,0.07681401074,122.7293396,0.7615339569,0
2016p858011,earthquake,2016-11-13T11:08:14Z,2016-12-20T23:19:49Z,173.1106567,-42.50253677,5.24066731,10.48001671,M,NA,LOCSAT,confirmed,manual,iasp91,32,18,4,0.1242214739,83.8811264,0.7321456223,0
2016p858013,earthquake,2016-11-13T11:06:14Z,2016-12-21T01:46:45Z,173.0942841,-42.56021118,5.629252725,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,47,28,3,0.06639787555,79.28569031,1.114156781,0
2016p858007,earthquake,2016-11-13T11:05:14Z,2016-12-21T04:27:44Z,173.7009888,-41.96875,6.024824998,4.855619431,M,NA,LOCSAT,confirmed,manual,iasp91,34,19,4,0.2852806747,167.7243366,1.052104615,0
2016p858000,earthquake,2016-11-13T11:02:56Z,2017-12-17T22:15:41Z,173.0221405,-42.6925354,7.820379733,15.11445332,Mw(mB),NA,LOCSAT,confirmed,manual,iasp91,94,93,37,0.2205573916,54.98503113,1.822964596,0.4
2016p846461,outside of network interest,2016-11-09T04:33:00Z,2016-12-06T03:23:43Z,-178.2472382,-33.37765884,5.421299283,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,20,15,4.112463951,169.466718,1.656039622,0
2016p842451,earthquake,2016-11-07T16:59:07Z,2016-12-04T22:33:55Z,173.7597046,-39.31875992,5.1414304,13.51935005,M,NA,LOCSAT,confirmed,manual,iasp91,40,31,11,0.09790228307,188.5545425,0.6098262651,0
2016p831842,earthquake,2016-11-03T18:45:47Z,2016-11-03T19:04:43Z,-179.5830383,-35.97882462,5.035895203,95.22276306,M,NA,LOCSAT,confirmed,manual,iasp91,64,56,42,2.316986799,314.2249603,0.5888981648,0
