publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p220113,earthquake,2024-03-22T10:36:33Z,2024-04-08T06:29:19Z,168.0182953,-44.35708237,5.364922717,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,45,33,32,0.3229700327,197.4694901,0.7116355564,0
2024p220108,earthquake,2024-03-22T10:32:59Z,2024-04-12T02:16:41Z,-178.1179352,-33.85471725,5.236365213,33,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,36,30,10,4.581856728,209.5396702,1.140350814,0.4
